variant,object,initial_pose_seed,level,repeat,rotation_std_deg,translation_std_mm,score_map_correlation,action_flip,top_direction_deviation_deg,oracle_regret,selected_action,reference_action,device
ray_gpis,Corner,15,moderate,8,3.0,1.5,0.35504334515907526,0.0,48.83290501411021,0.010946650079751818,minus_x,minus_x,cuda
ray_gpis_pointwise,Corner,15,moderate,8,3.0,1.5,0.089316062027924,0.0,64.03889503614751,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,15,moderate,9,3.0,1.5,0.2098392080567635,0.0,48.83290501411021,0.010946650079751818,minus_x,minus_x,cuda
ray_gpis_pointwise,Corner,15,moderate,9,3.0,1.5,-0.04052557793545433,0.0,64.03889503614751,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,15,moderate,10,3.0,1.5,0.03844844357976653,1.0,62.52152735685079,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Corner,15,moderate,10,3.0,1.5,-0.00921048867017624,1.0,76.40986412210327,0.010946650079751818,minus_x,minus_y,cuda
ray_gpis,Corner,15,moderate,11,3.0,1.5,0.01928001258869306,1.0,48.91542705267837,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Corner,15,moderate,11,3.0,1.5,0.07723592355230027,0.0,12.182689566788696,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,15,moderate,12,3.0,1.5,0.25174238956282896,0.0,48.83290501411021,0.010946650079751818,minus_x,minus_x,cuda
ray_gpis_pointwise,Corner,15,moderate,12,3.0,1.5,0.06252503433279925,1.0,76.40986412210327,0.010946650079751818,minus_x,minus_y,cuda
ray_gpis,Corner,15,moderate,13,3.0,1.5,0.006628376058594644,0.0,12.177290902481356,0.010946650079751818,minus_x,minus_x,cuda
ray_gpis_pointwise,Corner,15,moderate,13,3.0,1.5,0.10282959487296862,1.0,72.72794515009029,0.010946650079751818,minus_x,minus_y,cuda
ray_gpis,Corner,15,moderate,14,3.0,1.5,0.041443980315861745,0.0,48.83290501411021,0.010946650079751818,minus_x,minus_x,cuda
ray_gpis_pointwise,Corner,15,moderate,14,3.0,1.5,-0.026443408102540623,1.0,57.9108508328609,0.010946650079751818,minus_x,minus_y,cuda
ray_gpis,Corner,15,moderate,15,3.0,1.5,0.20022673952849618,0.0,36.37762771361164,0.010946650079751818,minus_x,minus_x,cuda
ray_gpis_pointwise,Corner,15,moderate,15,3.0,1.5,0.07887817578393223,0.0,83.4108830506856,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,15,moderate,16,3.0,1.5,0.21489542801556416,1.0,62.52152735685079,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Corner,15,moderate,16,3.0,1.5,0.055488956282902256,0.0,64.03889503614751,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,15,moderate,17,3.0,1.5,0.14397244792858774,0.0,12.177290902481356,0.010946650079751818,minus_x,minus_x,cuda
ray_gpis_pointwise,Corner,15,moderate,17,3.0,1.5,-0.0066276607919432354,1.0,77.83338293082129,0.009165490136520571,plus_z,minus_y,cuda
ray_gpis,Corner,15,moderate,18,3.0,1.5,0.19314059281300067,1.0,71.441449232167,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Corner,15,moderate,18,3.0,1.5,0.0789768825818265,0.0,27.417003259323995,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,15,moderate,19,3.0,1.5,0.06553916800183106,1.0,152.13705413770754,0.009165490136520571,plus_z,minus_x,cuda
ray_gpis_pointwise,Corner,15,moderate,19,3.0,1.5,0.0035927843900205995,0.0,59.04573705036844,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,15,severe,0,6.0,3.0,0.113549296177615,1.0,156.13647975792955,0.009165490136520571,plus_z,minus_x,cuda
ray_gpis_pointwise,Corner,15,severe,0,6.0,3.0,0.0120229171435111,0.0,41.195008903478154,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,15,severe,1,6.0,3.0,0.23997625314717325,1.0,60.69523208769841,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Corner,15,severe,1,6.0,3.0,0.036840524147402146,0.0,45.60974546333224,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,15,severe,2,6.0,3.0,0.03551370450904097,1.0,107.28466148141594,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Corner,15,severe,2,6.0,3.0,0.017614871824216068,1.0,60.99815786265294,0.010946650079751818,minus_x,minus_y,cuda
ray_gpis,Corner,15,severe,3,6.0,3.0,0.020366502632181274,1.0,48.91542705267837,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Corner,15,severe,3,6.0,3.0,-0.046701905470359344,0.0,57.9108508328609,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,15,severe,4,6.0,3.0,0.13366116388189514,1.0,68.31754827574726,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Corner,15,severe,4,6.0,3.0,-0.022372825589379718,0.0,64.03889503614751,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,15,severe,5,6.0,3.0,0.114579280155642,0.0,48.83290501411021,0.010946650079751818,minus_x,minus_x,cuda
ray_gpis_pointwise,Corner,15,severe,5,6.0,3.0,-0.001708772030212863,1.0,76.40986412210327,0.010946650079751818,minus_x,minus_y,cuda
ray_gpis,Corner,15,severe,6,6.0,3.0,0.1618398088807507,1.0,55.69016652837444,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Corner,15,severe,6,6.0,3.0,-0.04508325703822384,0.0,36.71760052895536,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,15,severe,7,6.0,3.0,0.03715738727397573,1.0,99.44504049269955,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Corner,15,severe,7,6.0,3.0,-0.1095352197299153,0.0,83.2193404288413,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,15,severe,8,6.0,3.0,0.05323229951653415,1.0,62.52152735685079,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Corner,15,severe,8,6.0,3.0,0.018791485465781643,1.0,96.81676083044297,0.010946650079751818,minus_x,minus_y,cuda
ray_gpis,Corner,15,severe,9,6.0,3.0,-0.08328636415655756,1.0,74.04041158835713,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Corner,15,severe,9,6.0,3.0,0.007886530098420691,1.0,43.75118811619771,0.009165490136520571,plus_z,minus_y,cuda
ray_gpis,Corner,15,severe,10,6.0,3.0,0.22318679903868163,0.0,27.230624032867272,0.010946650079751818,minus_x,minus_x,cuda
ray_gpis_pointwise,Corner,15,severe,10,6.0,3.0,0.06419947356374456,1.0,76.40986412210327,0.010946650079751818,minus_x,minus_y,cuda
ray_gpis,Corner,15,severe,11,6.0,3.0,0.034190461203936824,1.0,53.311479900547745,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Corner,15,severe,11,6.0,3.0,0.010578793774319065,0.0,13.70259472407285,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,15,severe,12,6.0,3.0,0.14013933394369418,1.0,80.2766328350299,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Corner,15,severe,12,6.0,3.0,-0.02113684481574731,0.0,30.313730768540463,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,15,severe,13,6.0,3.0,-0.019907301441977564,1.0,61.555320070260365,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Corner,15,severe,13,6.0,3.0,-0.08012989242389561,0.0,64.03889503614751,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,15,severe,14,6.0,3.0,0.07655785076676584,0.0,89.18427080004795,0.010946650079751818,minus_x,minus_x,cuda
ray_gpis_pointwise,Corner,15,severe,14,6.0,3.0,-0.032764934767681386,0.0,87.07777193835798,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,15,severe,15,6.0,3.0,0.429835917830167,1.0,121.52871799010569,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Corner,15,severe,15,6.0,3.0,0.13036807621881435,1.0,72.35832075976155,0.009165490136520571,plus_z,minus_y,cuda
ray_gpis,Corner,15,severe,16,6.0,3.0,0.06064817463950559,1.0,62.52152735685079,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Corner,15,severe,16,6.0,3.0,-0.01050154497596704,0.0,64.03889503614751,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,15,severe,17,6.0,3.0,0.23562314030670628,1.0,117.94689686111046,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Corner,15,severe,17,6.0,3.0,0.06053802357518881,0.0,52.375380225495114,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,15,severe,18,6.0,3.0,0.1824595159075303,0.0,16.065717664157354,0.010946650079751818,minus_x,minus_x,cuda
ray_gpis_pointwise,Corner,15,severe,18,6.0,3.0,0.08197885671778438,1.0,72.7279451500903,0.010946650079751818,minus_x,minus_y,cuda
ray_gpis,Corner,15,severe,19,6.0,3.0,0.05126173037308308,1.0,62.9642104046208,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Corner,15,severe,19,6.0,3.0,-0.08693136301213092,0.0,12.160480912506431,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,mild,0,1.5,0.75,0.173901770249832,0.0,117.26445865842744,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,mild,0,1.5,0.75,0.04461761844815747,0.0,52.78260171569394,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,mild,1,1.5,0.75,0.04764320490301147,0.0,70.79569248982845,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,mild,1,1.5,0.75,0.06814488441290913,0.0,31.29718211093987,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,mild,2,1.5,0.75,-0.02404869965393643,0.0,17.680981867042064,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,mild,2,1.5,0.75,-0.005059081025406271,0.0,36.132728657505815,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,mild,3,1.5,0.75,-0.012640909790732813,0.0,54.87285462687994,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,mild,3,1.5,0.75,-0.03181219958800641,0.0,71.10187940159774,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,mild,4,1.5,0.75,-0.15199025663593466,0.0,12.912269316022412,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,mild,4,1.5,0.75,-0.08169203479056991,0.0,75.70410360727648,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,mild,5,1.5,0.75,-0.0034779847143913477,1.0,114.07613276913607,0.0005352406943238686,plus_z,minus_y,cuda
ray_gpis_pointwise,Corner,16,mild,5,1.5,0.75,0.08343800068665597,0.0,43.08601357418439,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,mild,6,1.5,0.75,0.2489747097760378,1.0,165.212472318344,0.0005352406943238686,plus_z,minus_y,cuda
ray_gpis_pointwise,Corner,16,mild,6,1.5,0.75,0.1255722133211261,0.0,36.132728657505815,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,mild,7,1.5,0.75,0.1416281868040812,1.0,59.34692657148629,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,mild,7,1.5,0.75,0.029348821240558473,1.0,77.85412429622801,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis,Corner,16,mild,8,1.5,0.75,-0.11492441686534875,1.0,114.75927662651452,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,mild,8,1.5,0.75,-0.07351510643167772,0.0,19.700399527132294,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,mild,9,1.5,0.75,-0.009988342939664366,0.0,12.912269316022412,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,mild,9,1.5,0.75,0.044824330510414276,1.0,78.62789153772047,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis,Corner,16,mild,10,1.5,0.75,0.01205939789915437,0.0,60.66366270858578,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,mild,10,1.5,0.75,-0.04544947356374456,0.0,0.00011459665254114654,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,mild,11,1.5,0.75,-0.08384321423724352,0.0,12.912269316022412,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,mild,11,1.5,0.75,-0.13099321927214463,0.0,26.196402663929586,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,mild,12,1.5,0.75,-0.21037426513044388,0.0,107.02091023237215,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,mild,12,1.5,0.75,-0.09069867246509497,1.0,111.86730412849772,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis,Corner,16,mild,13,1.5,0.75,0.10779356470902493,1.0,135.53666110953375,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,mild,13,1.5,0.75,-0.002302443350881208,0.0,12.59890448247387,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,mild,14,1.5,0.75,0.04076698772012176,1.0,157.52315177289606,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,mild,14,1.5,0.75,0.058132592221581986,1.0,100.02572744553336,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis,Corner,16,mild,15,1.5,0.75,-0.11094681830560987,0.0,34.40479497760064,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,mild,15,1.5,0.75,-0.011449273289082169,0.0,65.00373423376081,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,mild,16,1.5,0.75,0.18435214443239314,1.0,67.0125158657086,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,mild,16,1.5,0.75,0.07183351453421834,1.0,76.99054087342671,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis,Corner,16,mild,17,1.5,0.75,0.16314233862553523,1.0,120.74304680066935,0.0005352406943238686,plus_z,minus_y,cuda
ray_gpis_pointwise,Corner,16,mild,17,1.5,0.75,0.017451075761043714,1.0,105.57316527287206,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis,Corner,16,mild,18,1.5,0.75,0.11556171956571332,1.0,45.98227898743776,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,mild,18,1.5,0.75,0.041546978713664445,0.0,31.29718211093987,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,mild,19,1.5,0.75,-0.13380066480471017,1.0,124.55685249939546,0.0005352406943238686,plus_z,minus_y,cuda
ray_gpis_pointwise,Corner,16,mild,19,1.5,0.75,-0.10877059967956053,0.0,59.53340609171298,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,moderate,0,3.0,1.5,-0.018105905618045322,0.0,54.87285462687994,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,moderate,0,3.0,1.5,0.03368047608148317,0.0,29.332108400822722,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,moderate,1,3.0,1.5,-0.12155458227615606,1.0,89.68384915437352,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,moderate,1,3.0,1.5,-0.037680247196154724,0.0,70.52237249053515,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,moderate,2,3.0,1.5,-0.07786572976255592,0.0,39.471759697737234,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,moderate,2,3.0,1.5,0.03686627374685282,1.0,123.82293551860708,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis,Corner,16,moderate,3,3.0,1.5,0.04358370829704169,0.0,20.00096831958464,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,moderate,3,3.0,1.5,-0.02016479743648432,0.0,24.69536599357295,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,moderate,4,3.0,1.5,-0.12604860345055624,1.0,94.19794080494438,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,moderate,4,3.0,1.5,-0.008072499427786676,1.0,124.45964940873765,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis,Corner,16,moderate,5,3.0,1.5,-0.06514043014005999,1.0,117.26445865842744,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,moderate,5,3.0,1.5,-0.056669146257724866,0.0,53.01772008760736,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,moderate,6,3.0,1.5,-0.06723615015524077,1.0,76.5274120046568,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,moderate,6,3.0,1.5,-0.024195325017166393,1.0,131.97006989300004,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis,Corner,16,moderate,7,3.0,1.5,-0.1798262938863137,1.0,79.81059624039426,0.0005352406943238686,plus_z,minus_y,cuda
ray_gpis_pointwise,Corner,16,moderate,7,3.0,1.5,-0.0042887388418402375,0.0,0.00011459665254114654,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,moderate,8,3.0,1.5,-0.07894649786609222,0.0,105.10007366245407,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,moderate,8,3.0,1.5,-0.020426585030899513,0.0,12.965797500108879,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,moderate,9,3.0,1.5,-0.07913818936294711,1.0,104.1066646733075,0.0005352406943238686,plus_z,minus_y,cuda
ray_gpis_pointwise,Corner,16,moderate,9,3.0,1.5,0.04817249370565346,1.0,71.10187940159774,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis,Corner,16,moderate,10,3.0,1.5,0.07147660925637582,1.0,41.33197958701988,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,moderate,10,3.0,1.5,0.03403810940718699,1.0,143.88030207477553,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis,Corner,16,moderate,11,3.0,1.5,-0.015388249490059736,0.0,0.00011459665254114654,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,moderate,11,3.0,1.5,0.0002832455939574273,0.0,53.01772008760736,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,moderate,12,3.0,1.5,0.06264270689851663,1.0,67.85950206407189,0.0005352406943238686,plus_z,minus_y,cuda
ray_gpis_pointwise,Corner,16,moderate,12,3.0,1.5,0.10750314717326617,0.0,36.132728657505815,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,moderate,13,3.0,1.5,-0.07284384170502549,0.0,51.29659223247186,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,moderate,13,3.0,1.5,-0.047945038910505826,0.0,67.39490034797646,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,moderate,14,3.0,1.5,0.11478315167643514,1.0,72.14314908163897,0.0005352406943238686,plus_z,minus_y,cuda
ray_gpis_pointwise,Corner,16,moderate,14,3.0,1.5,0.029928902494850078,0.0,18.47227358107439,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,moderate,15,3.0,1.5,0.05010765659112159,1.0,73.67473377474228,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,moderate,15,3.0,1.5,-0.009189745937285417,0.0,28.382784684862237,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,moderate,16,3.0,1.5,-0.05103929157117191,0.0,49.71867464882062,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,moderate,16,3.0,1.5,0.02977655069810025,1.0,102.35962783382516,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis,Corner,16,moderate,17,3.0,1.5,0.050780722630451615,1.0,63.18426679100513,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,moderate,17,3.0,1.5,0.1531772144655527,1.0,89.88717939277021,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis,Corner,16,moderate,18,3.0,1.5,-0.14056100876935176,1.0,145.70917134981673,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,moderate,18,3.0,1.5,-0.12316605630579079,0.0,43.08601357418439,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,moderate,19,3.0,1.5,0.05570640730616494,0.0,37.23018274154802,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,moderate,19,3.0,1.5,0.03706654840924696,0.0,49.247767538216664,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,severe,0,6.0,3.0,0.0006795034403438109,1.0,94.19794080494438,0.0005352406943238686,plus_z,minus_y,cuda
ray_gpis_pointwise,Corner,16,severe,0,6.0,3.0,-0.15211289768825817,1.0,149.32488789830913,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis,Corner,16,severe,1,6.0,3.0,0.0687829145654971,1.0,12.469940303975905,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,severe,1,6.0,3.0,-0.01872854200045777,0.0,26.196402663929586,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,severe,2,6.0,3.0,0.04108027456945922,1.0,148.55204560210257,0.0005352406943238686,plus_z,minus_y,cuda
ray_gpis_pointwise,Corner,16,severe,2,6.0,3.0,-0.04818036163881893,1.0,134.21658644125947,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis,Corner,16,severe,3,6.0,3.0,0.09465411397311356,1.0,151.78323027605293,0.0005352406943238686,plus_z,minus_y,cuda
ray_gpis_pointwise,Corner,16,severe,3,6.0,3.0,0.09937128061341265,0.0,67.08531025692531,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,severe,4,6.0,3.0,-0.056742828869384074,1.0,120.76832974655404,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,severe,4,6.0,3.0,-0.10050569352254518,1.0,51.333471316130414,0.0005352406943238686,plus_z,minus_y,cuda
ray_gpis,Corner,16,severe,5,6.0,3.0,-0.002861067117237098,1.0,119.25499046001991,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,severe,5,6.0,3.0,0.0828593499656672,1.0,158.38596189064057,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis,Corner,16,severe,6,6.0,3.0,-0.004108850748473173,1.0,46.31405517227548,0.0005352406943238686,plus_z,minus_y,cuda
ray_gpis_pointwise,Corner,16,severe,6,6.0,3.0,0.006214236667429617,1.0,119.56946717096405,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis,Corner,16,severe,7,6.0,3.0,-0.029185388029545987,0.0,107.02091023237215,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,severe,7,6.0,3.0,-0.07626173037308308,1.0,98.43149184089216,0.0005352406943238686,plus_z,minus_y,cuda
ray_gpis,Corner,16,severe,8,6.0,3.0,-0.051160529290264836,1.0,89.47082298427685,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,severe,8,6.0,3.0,-0.05541886015106431,0.0,59.53340609171298,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,severe,9,6.0,3.0,0.09016295386583062,1.0,159.10445735739614,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,severe,9,6.0,3.0,0.018708514534218353,1.0,92.25332300199915,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis,Corner,16,severe,10,6.0,3.0,0.01904576616605771,0.0,120.01142625288874,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,severe,10,6.0,3.0,0.09680919546807047,1.0,67.09384380790432,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis,Corner,16,severe,11,6.0,3.0,-0.1257793055081463,1.0,132.23613489818507,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,severe,11,6.0,3.0,0.012482118333714806,1.0,82.76239431308088,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis,Corner,16,severe,12,6.0,3.0,-0.026852903062218443,1.0,115.49683540083555,0.0014900566427452633,minus_x,minus_y,cuda
ray_gpis_pointwise,Corner,16,severe,12,6.0,3.0,-0.006651979858091095,0.0,0.00011459665254114654,0.0,minus_y,minus_y,cuda
ray_gpis,Corner,16,severe,13,6.0,3.0,-0.03879034797550058,1.0,79.83149957826284,0.0005352406943238686,plus_z,minus_y,cuda
ray_gpis_pointwise,Corner,16,severe,13,6.0,3.0,0.039421206225680926,1.0,69.39888282654535,0.0005352406943238686,plus_z,minus_y,cuda
ray_gpis,Corner,16,severe,14,6.0,3.0,-0.08563316935246498,0.0,84.22296620201087,0.0,minus_y,minus_y,cuda
ray_gpis_pointwise,Corner,16,severe,14,6.0,3.0,-0.06765778782330052,0.0,25.94692793536756,0.0,minus_y,minus_y,cuda
