j_pos_0,j_pos_1,j_pos_2,j_pos_3,j_pos_4,j_pos_5,j_pos_6,j_pos_7,j_pos_8,j_pos_9,j_pos_10,j_pos_11,j_pos_12,j_pos_13,j_pos_14,j_pos_15,j_pos_16,j_pos_17,j_pos_18,j_pos_19,j_pos_20,j_pos_21,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,pip_1_fsr,pip_2_fsr,pip_3_fsr,thumb_pip_fsr,dip_1_fsr,dip_2_fsr,dip_3_fsr,thumb_dip_fsr,tip_1_fsr,tip_2_fsr,tip_3_fsr,thumb_tip_fsr,palm_1_fsr,palm_2_fsr,palm_3_fsr,palm_4_fsr
2.1158581e-05,1.1574535,-1.520851,3.1407127,2.7420137,-1.5690092,1.102665,-0.18616547,1.1139208,-0.16601779,1.3832924,0.97505915,0.9108888,0.27299622,0.17680359,0.07608695,1.1375697,-0.36599967,0.41258386,0.30546746,1.1566929,-0.08131214,-0.0872421,0.8714187,0.87985516,0.17324433,-0.030456197,0.5819638,0.84002423,-0.018232526,-0.67999214,0.74275833,0.009520553,-0.82785416,0.34501514,0.26448175,0.99237096,-0.35606936,-0.5771364,-0.70184845,0.8057552,-0.10084982,-0.041760094,0.3098871,0.0,1.1830001,-1.541,3.14161,2.742,-1.569,1.0163945,-0.08008431,1.0733638,-0.13815509,1.2659105,0.7459598,0.8542613,0.26619947,0.36051136,0.048750013,1.1757207,-0.366,0.56501484,0.30275533,1.2847265,-0.041886054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7955857e-05,1.1574535,-1.5208491,3.1407077,2.74204,-1.5690109,1.1331545,-0.22572128,0.96737725,-0.09783294,1.3660274,0.99958163,0.9120598,0.3795376,0.30940786,0.010411408,0.94075197,-0.36600268,0.44980386,0.3165861,1.1189535,-0.108889215,-0.2267824,0.9525439,0.7440175,-0.059338294,-0.17906031,0.80872995,0.39353633,-0.4142276,-0.93599844,0.23639761,-0.057434674,-0.5457104,0.77276915,0.8097036,0.69779503,-0.33912337,-0.91542727,-0.9370473,-0.011651829,0.26392063,-0.6931374,-0.28436178,0.0,1.1830001,-1.541,3.1416,2.742,-1.569,1.0974108,-0.16536033,0.8806721,-0.08948849,1.2540866,0.6336158,1.0133493,0.43289113,0.5041647,-0.021064475,0.9872639,-0.366,0.5626161,0.35708803,1.142032,-0.10042691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3389717e-05,1.1574545,-1.520852,3.140716,2.7420137,-1.5690109,1.1283946,-0.20753032,0.77921927,-0.17942984,1.3077626,0.9458036,0.97764343,0.55965453,0.31361243,-0.077124506,0.7718507,-0.3659982,0.46530208,0.34989107,1.0987802,-0.16752417,-0.26754308,0.44206443,0.46267125,-0.18945496,-0.2026883,0.79135907,0.15504698,-0.056482024,-0.91979676,-0.54528344,-0.22933614,-0.4546926,0.33991322,0.853335,-0.06970447,-0.42205286,-0.68998545,-0.9874095,-0.33522946,0.33764556,-0.43392015,-0.3485571,0.0,1.1830001,-1.541,3.1416,2.742,-1.569,1.1296264,-0.17709616,0.68955696,-0.20278734,1.2064352,0.53913987,1.0839764,0.6101968,0.4896815,-0.1087585,0.84389895,-0.366,0.49296224,0.42724395,1.0518723,-0.17285001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.002942e-05,1.1574535,-1.52085,3.1407132,2.7420135,-1.5690106,1.1522194,-0.189315,0.6049311,-0.29845288,1.344648,0.8163408,1.0261621,0.66547227,0.3124638,-0.18447182,0.70267445,-0.36599907,0.4564622,0.36151254,1.072217,-0.19647391,-0.12222786,0.48968038,0.037682723,-0.0862838,-0.29727057,0.67240536,0.1676846,0.2920573,-0.8101452,-0.59400505,0.32787317,-0.46862638,-0.02853202,0.3952341,-0.54838467,-0.6562138,-0.5938902,-0.62377846,0.0750862,0.061468594,-0.29213336,-0.13275367,0.0,1.1830001,-1.541,3.1416,2.742,-1.569,1.1628067,-0.119305626,0.5292503,-0.32032546,1.2713127,0.44641092,1.0783306,0.68840337,0.38117048,-0.23860613,0.72638357,-0.366,0.50781983,0.439407,0.99406666,-0.19911851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.666924e-05,1.1574532,-1.5208519,3.1407216,2.742014,-1.5690055,1.192782,-0.18033288,0.47369435,-0.3554266,1.4516,0.5978485,1.1130413,0.6209641,0.23059241,-0.19757125,0.74830765,-0.36599907,0.56853515,0.39052302,0.9636995,-0.21474224,-0.13581276,0.18086767,-0.17721936,-0.37973443,-0.04430695,0.7638772,-0.19940045,0.1872361,-0.6036126,-0.3456636,0.8253019,-0.40595502,0.37492526,-0.38612986,-0.8661,-0.15240918,0.13895634,-0.08590023,0.7501344,-0.1240133,-0.60572433,-0.08552893,0.0,1.1830001,-1.54101,3.1416,2.742,-1.569,1.121474,-0.08049438,0.40413046,-0.366,1.4423854,0.36226252,1.156047,0.6083644,0.2016409,-0.2701983,0.75518715,-0.366,0.6633115,0.41370088,0.86850905,-0.21684738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9384792e-05,1.1574538,-1.5208533,3.1407192,2.742014,-1.5690051,1.212626,-0.2009285,0.49731678,-0.36599794,1.6057045,0.4834805,1.2094213,0.4555602,0.062253397,-0.1250432,0.9134759,-0.36376435,0.64365524,0.35610768,0.9267789,-0.22386721,-0.47522235,0.20104256,-0.40526518,0.018795855,-0.33531213,0.7469713,-0.54354906,0.13780358,0.48763615,-0.32872668,0.90399444,0.23168102,0.44484353,-0.877226,-0.97322,0.7695182,0.8277913,0.0132993795,0.59607303,-0.7660824,0.09531725,-0.03891636,0.0,1.1830001,-1.54101,3.14161,2.742,-1.569,1.0106261,-0.052391596,0.50357586,-0.366,1.6267403,0.40951008,1.2467655,0.4294685,0.0031686127,-0.11326763,0.92400163,-0.3632878,0.7848708,0.2574709,0.88794744,-0.22478373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3548517e-05,1.1574539,-1.5208535,3.1407208,2.7420137,-1.5690053,1.1790934,-0.19632559,0.60383415,-0.36599812,1.7070191,0.5147305,1.2106476,0.339525,-0.13320339,0.03165872,1.1040059,-0.3655327,0.58797914,0.2638717,1.0004404,-0.28591585,-0.86890537,0.08306432,-0.5034451,0.43992975,0.075513534,0.6464721,-0.49029997,0.04416991,0.8232769,-0.4377237,0.73620033,0.7900224,-0.25907838,-0.51236624,-0.99464405,0.91759235,0.9207226,-0.5140501,-0.29860437,-0.6322098,0.8190635,-0.3576344,0.0,1.1830001,-1.54101,3.14161,2.7421,-1.569,0.9128697,-0.043584965,0.6677214,-0.366,1.7735245,0.5670253,1.1951102,0.32731256,-0.19514425,0.06968261,1.107576,-0.366,0.7253348,0.13142045,1.051253,-0.29608914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2855813e-05,1.1574544,-1.5208534,3.1407192,2.7420137,-1.5690079,1.0782964,-0.21265893,0.7741632,-0.3639285,1.6833994,0.6287846,1.1458911,0.28453362,-0.1830256,0.15680104,1.3038797,-0.36594218,0.49432212,0.18723214,1.1665968,-0.3518387,-0.9356662,-0.19961554,0.4360731,0.459445,0.2914298,0.48608148,-0.4120112,-0.17828783,0.9646554,-0.5920504,-0.33458504,0.8847314,-0.7423836,-0.35085624,0.03896348,0.53344166,0.96886647,-0.86539197,-0.66530573,-0.13735585,0.9638127,-0.3020088,0.0,1.183,-1.541,3.14161,2.7421,-1.569,0.82647777,-0.08096896,0.8699936,-0.366,1.7033676,0.7525388,1.0394447,0.25374383,-0.18697426,0.18153647,1.3107312,-0.366,0.5858313,0.10261921,1.2533485,-0.35941538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5888934e-05,1.1574538,-1.5208523,3.1407099,2.7420137,-1.5690054,0.9897207,-0.2211791,0.9491483,-0.36599776,1.6141121,0.8187401,1.0524415,0.16882655,-0.1225499,0.16008572,1.4444827,-0.36595795,0.42092338,0.18460198,1.3068326,-0.33814064,-0.9176019,0.24303973,0.7637267,0.14266148,0.32196555,0.6319132,-0.12170618,-0.34554383,0.9929311,-0.6562733,-0.85953575,0.95924574,-0.94847673,-0.8274134,0.77328485,-0.018264294,0.9936719,-0.9490016,-0.7225227,0.14560051,0.7346364,0.1394481,0.0,1.1830001,-1.541,3.14161,2.7421,-1.569,0.80239916,-0.14933202,1.066437,-0.366,1.5333154,0.94231784,0.8517962,0.09004676,-0.03398609,0.17792302,1.5073211,-0.366,0.442886,0.1314251,1.3986903,-0.3318267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4944588e-05,1.1574521,-1.520847,3.1406841,2.7420127,-1.5690044,0.9740576,-0.20607275,1.0577552,-0.36410692,1.4712365,0.9931729,0.96472967,0.04809653,-0.029937405,0.16785887,1.3815011,-0.3659917,0.42688137,0.2166821,1.379326,-0.24269047,-0.5589435,0.84860796,0.89219767,0.07387082,-0.061188288,0.65232867,0.24192111,-0.11435482,0.45054486,-0.04707201,-0.97190714,0.5787585,-0.7147911,-0.6621314,0.95465696,0.065517426,-0.39865106,-0.98980033,-0.20057806,0.34631604,0.40348345,0.52349246,0.0,1.1830001,-1.541,3.14161,2.742,-1.569,0.85218465,-0.17286535,1.1591556,-0.366,1.3333045,1.0614219,0.7046977,-0.046214744,0.1624749,0.191406,1.4252819,-0.366,0.4016086,0.20269425,1.4817241,-0.224096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.27438e-05,1.1574553,-1.5208541,3.1407263,2.7420137,-1.5690107,1.0432636,-0.1746345,1.0941627,-0.30812594,1.2250181,0.9803227,0.8191339,0.062304437,0.20879196,0.15650824,1.2644967,-0.36600226,0.51203114,0.22119306,1.3868338,-0.1467193,-0.43858868,0.9697216,0.93751305,0.52959204,-0.43266115,0.6556386,0.82282096,0.1797825,-0.43506116,0.3337215,-0.98318017,-0.6604333,0.39366394,0.6400702,0.9909314,-0.12118478,-0.8797302,-0.9931985,0.6654305,0.084383436,-0.19161376,0.47782367,0.0,1.1830001,-1.541,3.14161,2.742,-1.569,1.0138474,-0.13754281,1.0736775,-0.3004325,1.1401355,0.9316641,0.7820423,0.07954222,0.35716686,0.16759637,1.2524381,-0.366,0.53234816,0.21927337,1.4440771,-0.13021621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8868744e-05,1.1574724,-1.5208645,3.140714,2.7420132,-1.5690048,1.1398146,-0.15051982,0.97821325,-0.26927468,1.2133695,0.9207735,0.8485447,0.21302727,0.41019753,0.119151294,1.0673046,-0.36600077,0.59176385,0.25275698,1.29947,-0.15644388,-0.42743266,0.5486876,0.77197343,0.23382767,-0.38438657,0.75482684,0.7885139,0.07897602,-0.88701224,0.18365225,-0.012560755,-0.86479795,0.8732934,0.9007729,0.9981863,-0.28748462,-0.9464801,-0.8699736,0.6277405,0.19251727,-0.83832276,-0.14635092,0.0,1.1830001,-1.541,3.14161,2.742,-1.569,1.1639233,-0.1225115,0.90485466,-0.2654784,1.1377449,0.7670692,0.94825417,0.25098416,0.54714924,0.11288012,1.0722969,-0.366,0.6518245,0.25591472,1.2845212,-0.15807083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.9710029e-05,1.1574478,-1.5208477,3.140716,2.7421036,-1.5690054,1.1634047,-0.13740388,0.76822466,-0.34921134,1.1991849,0.91956043,0.86692643,0.36576122,0.44902447,0.0447926,0.8985875,-0.36599842,0.5100014,0.35253072,1.1674343,-0.2572278,-0.8049821,0.12428636,0.84224087,-0.28308392,-0.30154544,0.90115345,0.15701175,-0.08299683,-0.97740245,-0.76326954,-0.103960425,-0.1993788,0.4730106,0.98015463,-0.23294207,-0.45803633,-0.8338526,-0.9638495,-0.45390934,0.8071496,-0.89622176,-0.58925116,0.0,1.1830001,-1.541,3.1416,2.742,-1.569,1.1945318,-0.13869125,0.7143158,-0.366,1.1174784,0.7282015,1.0404648,0.44205955,0.50173855,0.023588628,0.9097422,-0.366,0.5633375,0.4132638,1.1098081,-0.2729419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7268448e-05,1.1574564,-1.5208539,3.140722,2.7420137,-1.5690054,1.1791136,-0.043685857,0.56002676,-0.363158,1.275029,0.9087452,0.8914137,0.4652802,0.35630965,-0.092609346,0.82788444,-0.36599842,0.51001614,0.45471445,1.0767897,-0.32597026,-0.669626,0.30530584,0.26245248,0.22515437,-0.19545507,0.9190302,0.442346,0.49495387,-0.99548054,-0.7822773,0.72383463,-0.39983386,0.4145509,0.569573,-0.8414579,-0.7009381,-0.38338876,-0.72708744,0.0036572143,0.6380585,-0.36596382,-0.28094053,0.0,1.1830001,-1.541,3.14161,2.742,-1.569,1.2873677,-0.03481447,0.5053927,-0.366,1.2693907,0.6442877,1.1274673,0.56159675,0.32514042,-0.12351839,0.8292798,-0.366,0.56410503,0.54717416,1.0330026,-0.33190334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7530925e-05,1.1574564,-1.5208547,3.1407185,2.7420135,-1.569006,1.2300106,0.021360485,0.37754086,-0.3594287,1.4072584,0.85159624,0.9456522,0.46872768,0.18441208,-0.19644895,0.8372488,-0.36599842,0.56637233,0.49455544,1.0403116,-0.36214846,-0.13638408,0.17959093,-0.036661435,0.57572246,-0.4791467,0.8236547,0.32571188,0.43059963,-0.99909616,-0.66739786,0.9338179,-0.6206555,0.685242,0.015410826,-0.9682916,-0.56090796,0.053995863,-0.33138824,0.5807575,0.28801355,-0.31043732,-0.8247296,0.0,1.1830001,-1.54101,3.14161,2.742,-1.569,1.3502933,0.048374765,0.31237334,-0.366,1.4497987,0.5243808,1.2598519,0.564574,0.13807236,-0.2318824,0.8397114,-0.366,0.67630386,0.60281664,0.973028,-0.366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2815784e-05,1.1574556,-1.5208547,3.1407206,2.7420137,-1.5690109,1.1807867,-0.0017253072,0.347756,-0.35608596,1.493513,0.76572657,0.9892217,0.37421134,0.0024002246,-0.20843405,0.97404844,-0.32819068,0.66663885,0.4870634,0.9182147,-0.36508206,0.068304956,0.22729594,0.091303855,0.08351523,0.2200692,0.47622877,-0.6742622,0.1159223,0.051898092,-0.24474114,0.8659396,-0.9241311,0.93704844,-0.31238765,-0.9936583,-0.096191235,0.7795668,0.22927466,0.8981387,-0.51760685,-0.79534847,-0.8905058,1e-05,1.1830001,-1.541,3.14161,2.7421,-1.569,1.2173957,0.07122314,0.32260248,-0.366,1.620476,0.34223384,1.4445449,0.50300217,-0.057778463,-0.25084177,0.99336463,-0.32080978,0.8533277,0.50079596,0.8162642,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9586838e-05,1.1574551,-1.5208548,3.1407154,2.7420137,-1.5690101,1.1163142,-0.050203547,0.43399093,-0.36523,1.5922602,0.5978105,1.1215861,0.32516897,-0.19054721,-0.153842,1.1547229,-0.23782304,0.8679616,0.43303743,0.71421814,-0.36579916,-0.11445103,0.7116791,0.68314916,-0.776719,0.8324292,0.080036506,-0.34232736,-0.50829846,0.8103796,-0.7430392,0.30156994,-0.5954436,0.4146398,-0.38128337,-0.9987317,0.55823654,0.95356214,0.512657,0.970762,-0.080437824,-0.93233854,-0.95378256,0.0,1.1830001,-1.541,3.1416,2.7421,-1.569,1.1510577,-0.027277455,0.47964185,-0.366,1.6789157,0.22684583,1.5248959,0.42911518,-0.25131762,-0.14266393,1.1781507,-0.22146457,1.0414468,0.48520833,0.63559103,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.672608e-05,1.157454,-1.5208545,3.140719,2.742061,-1.5690112,1.0907966,-0.10866764,0.618925,-0.36590055,1.7243236,0.514546,1.1551449,0.33441967,-0.29012498,-0.114410095,1.3743218,-0.3299538,0.88316846,0.39759484,0.7067462,-0.36587405,-0.8228902,0.20946467,0.13133769,-0.63224787,0.52749616,0.018088775,-0.110840574,-0.24845314,0.96207595,-0.82214105,0.860314,0.611554,-0.41247612,-0.016066331,-0.6179161,0.16328977,0.99071246,-0.618289,-0.18749566,-0.8160876,0.193304,-0.49348557,0.0,1.1830001,-1.541,3.1416,2.7421,-1.569,1.1279259,-0.07912824,0.68042177,-0.366,1.8584585,0.35447377,1.4388144,0.42576224,-0.314,-0.10858626,1.3849069,-0.35049805,1.0023175,0.3148954,0.6759325,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8422344e-05,1.1574556,-1.5208561,3.1407104,2.742014,-1.5690051,1.0153645,-0.1343623,0.82000124,-0.36593643,1.7381884,0.51889986,1.2495368,0.45165125,-0.3113534,-0.07033117,1.5741761,-0.3629967,0.8837049,0.2935999,0.80466574,-0.3624968,-0.8578057,0.24981818,0.097401336,-0.33622456,0.13189003,0.24787317,-0.6059054,-0.028292086,0.9768795,-0.93844134,-0.08094339,0.9138824,-0.8824952,0.18235385,-0.41807646,0.23817368,0.95879865,-0.92365783,-0.8127901,-0.634157,0.83866084,-0.567939,0.0,1.1830001,-1.541,3.1416,2.7421,-1.569,1.0059668,-0.08482299,0.87705207,-0.366,1.842166,0.5384238,1.2611822,0.46246716,-0.314,-0.060645685,1.5778978,-0.366,0.8387158,0.18724968,0.8447416,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4833043e-05,1.1574544,-1.5208536,3.140708,2.7420135,-1.5690084,0.8764866,-0.13940099,1.0110207,-0.36594817,1.6578866,0.61779577,1.1328038,0.40150723,-0.3139954,-0.025972994,1.6014211,-0.36600634,0.7903799,0.2848501,0.9748861,-0.3530595,-0.5712192,0.108827166,0.21800432,-0.43460602,-0.06957404,0.4064734,-0.814612,-0.011662134,0.9652984,-0.8043399,-0.8150357,0.9265466,-0.9764991,-0.3676263,0.23974642,0.2708854,0.67320335,-0.98473155,-0.96255803,-0.092972614,0.91106856,-0.32827577,0.0,1.1830001,-1.541,3.1416,2.742,-1.569,0.8407343,-0.08718849,1.0728492,-0.366,1.6768476,0.72636056,1.0631132,0.3878994,-0.26537085,-0.005700428,1.7144475,-0.366,0.6434746,0.1683915,1.0295389,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5430747e-05,1.1574527,-1.5208527,3.1407082,2.7420135,-1.56901,0.7856388,-0.14078899,1.1986272,-0.3659573,1.5475441,0.7541276,1.0389419,0.28936216,-0.2934168,0.038273495,1.5828643,-0.3660132,0.7240685,0.26539686,1.1632639,-0.35122788,-0.05005762,0.13841708,0.29196444,-0.57369596,-0.35686177,0.3051209,-0.480888,-0.02833773,0.9796148,-0.5669854,-0.9265518,0.9497335,-0.9505899,-0.87352526,0.84794927,0.33327156,-0.0011225641,-0.99694633,-0.49936783,0.01739552,0.98221374,-0.12433712,0.0,1.1830001,-1.541,3.1416,2.742,-1.569,0.74674875,-0.092726864,1.2643068,-0.366,1.4957607,0.9119781,0.8773283,0.21717612,-0.099646196,0.059434738,1.7142282,-0.366,0.5458773,0.1717913,1.2215044,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7831247e-05,1.157453,-1.5208524,3.1407151,2.742014,-1.5690107,0.7249451,-0.14802161,1.3587403,-0.3659629,1.3768145,0.8786241,0.8942261,0.16852726,-0.15867364,0.07320143,1.4763238,-0.3660113,0.71271515,0.24643952,1.2958101,-0.34265214,0.2705042,0.066803835,0.48779863,-0.2630497,-0.073071994,-0.106743485,-0.28438345,0.030490896,0.7003277,-0.010602839,-0.9853104,0.39033276,-0.8924289,-0.5596341,0.9695899,0.19666877,-0.72838366,-0.9610634,0.07831452,0.016310383,0.60924506,-0.40243527,1e-05,1.1830001,-1.541,3.1416,2.742,-1.56901,0.6925596,-0.08691684,1.3977538,-0.366,1.3080103,0.98635584,0.7072764,0.11053814,0.08510865,0.096909866,1.575435,-0.366,0.5608001,0.17489924,1.3375958,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6005771e-05,1.157454,-1.5208529,3.1407182,2.7420137,-1.569007,0.7125721,-0.11026757,1.3929574,-0.30643585,1.2776997,0.88604355,0.71520376,0.14508463,0.04592854,0.10002711,1.3476849,-0.36600465,0.7964991,0.22206306,1.3504336,-0.32831874,0.19040246,0.22359504,0.58646756,0.041661162,-0.12219058,0.019736333,0.08132376,0.077407494,-0.0427946,0.36254933,-0.42157656,-0.65870166,-0.22376223,0.228724,0.99163824,0.16773461,-0.7704574,-0.70457727,0.6692931,-0.022752449,0.044519477,-0.30152148,1e-05,1.1830001,-1.541,3.14161,2.742,-1.569,0.70837617,-0.07186196,1.3894308,-0.29548824,1.2260184,0.8582458,0.6637572,0.15502238,0.2779711,0.12953235,1.4255898,-0.366,0.69097,0.17047414,1.3462543,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7103528e-05,1.1574564,-1.5208548,3.1407194,2.7420137,-1.5690053,0.7907551,-0.15239985,1.3088408,-0.21867716,1.321843,0.79848266,0.7655233,0.29205468,0.24860707,0.120092936,1.2200968,-0.36599904,0.8821247,0.23363787,1.2995608,-0.3450844,0.14507438,0.4119468,0.2552663,0.579887,-0.65768605,0.2782796,0.27158117,-0.3411136,-0.6402069,0.43721312,0.29186875,-0.85282415,0.7552476,0.8181039,0.97273546,-0.04956835,-0.8538442,-0.7118144,0.6665064,0.21595943,-0.4223295,-0.6231543,1e-05,1.1830001,-1.541,3.14161,2.742,-1.569,0.7617198,-0.13886309,1.2636821,-0.20961136,1.2833469,0.6907351,0.812102,0.31571338,0.4690346,0.119796194,1.2578788,-0.366,0.8218844,0.21289264,1.2633009,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6829952e-05,1.1574562,-1.5208538,3.1407206,2.7420137,-1.5690054,0.791209,-0.23911957,1.1574626,-0.3207324,1.2235281,0.81892824,0.8231725,0.43171337,0.28216922,0.079779744,1.0290066,-0.36599842,0.7683685,0.3030901,1.1696573,-0.36232537,0.059114628,0.42937374,-0.07959125,0.21653096,-0.465824,0.7639059,0.10110376,-0.7657054,-0.9280414,-0.6989677,-0.6992506,-0.514169,0.95104957,0.9593389,-0.06481807,-0.28968778,-0.97076887,-0.90507054,-0.4438056,0.81609124,-0.81150556,-0.85840344,1e-05,1.1830001,-1.54101,3.14161,2.742,-1.569,0.7812825,-0.2870202,1.0841144,-0.3448553,1.1480482,0.59124804,0.9961215,0.5013368,0.4564929,0.06374422,1.0700437,-0.366,0.736012,0.37079895,1.1062819,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0581963e-05,1.1574534,-1.5208505,3.1407278,2.7420135,-1.5690051,0.8151612,-0.29034498,0.98814857,-0.36501682,1.173212,0.7434197,0.921348,0.6256014,0.17679527,-0.062183958,0.83040583,-0.36599892,0.59623235,0.40646678,1.0059679,-0.36505887,0.11903463,0.19887719,-0.42989856,-0.028936803,-0.52032113,0.51712275,0.26510176,-0.27233872,-0.9856083,-0.9231379,-0.13991897,-0.48303536,0.55071867,0.9588281,-0.8129636,-0.80568093,-0.9624849,-0.9742043,-0.78671575,0.60019606,-0.9583914,-0.61870915,1e-05,1.1830001,-1.54101,3.1416,2.742,-1.569,0.835274,-0.34248558,0.88338226,-0.366,1.1195518,0.4928715,1.1082827,0.69661486,0.2909221,-0.10034335,0.87402093,-0.366,0.57578695,0.4930368,0.9110928,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.820053e-05,1.1574503,-1.5208491,3.140723,2.7420135,-1.5690056,0.8724349,-0.26437542,0.8022781,-0.36577663,1.2942921,0.6489652,1.0755881,0.6845302,0.03127779,-0.22163226,0.6540726,-0.36599907,0.57089365,0.40557346,0.8538698,-0.36585966,0.13606384,0.19244984,-0.54586256,-0.08913463,-0.62386703,0.80210143,0.3717869,0.3990275,-0.96058226,-0.8913685,0.7720162,-0.27682126,0.8016681,0.104691915,-0.9625927,-0.9404456,-0.9777844,-0.99484086,-0.0020265281,-0.19051588,-0.94181454,-0.3155194,1e-05,1.1830001,-1.54101,3.1416,2.742,-1.569,0.9120192,-0.26011732,0.68509644,-0.366,1.2789133,0.43572935,1.2737651,0.71822566,0.09222129,-0.29447252,0.6721842,-0.366,0.57536864,0.45371005,0.71668106,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6757396e-05,1.1574455,-1.5208468,3.140717,2.742103,-1.5690106,0.84981036,-0.11201328,0.57443684,-0.36591062,1.4306008,0.50685906,1.1968957,0.5446525,-0.10124894,-0.21758173,0.6838004,-0.36599863,0.6679153,0.28527826,0.61692894,-0.3659154,0.36636555,0.5306796,-0.079675786,0.16397826,-0.9247734,0.60735244,-0.20870915,0.8798055,-0.99211645,-0.31580102,0.9441469,-0.7656824,0.69935447,-0.7601715,-0.9549198,-0.20637909,-0.025322258,-0.9709142,0.7995947,-0.83476937,-0.9883629,-0.23822024,1e-05,1.1830001,-1.54101,3.14161,2.742,-1.569,0.86902344,-0.0788703,0.48071247,-0.366,1.4734151,0.2779926,1.4178377,0.56162417,-0.10449989,-0.33698827,0.66696763,-0.366,0.74009156,0.28174084,0.51307034,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
