object,initial_pose_seed,target_point_count,planner,selected_action,missing_patch_recall@5,selected_f@5_gain,selected_recall@5_gain,chamfer_reduction_mm,score_gain_correlation,oracle_regret_f@5,oracle_action_accuracy
L_Shaped,22,152,ray_gpis_hit_only,minus_y,0.9276315789473685,0.1993321365239662,0.2392333333333333,4.048706963658333,0.5,0.01557600065700182,0.0
L_Shaped,22,152,ray_gpis,minus_x,0.0,0.21490813718096802,0.2613333333333333,4.374961368739605,1.0,0.0,1.0
Thin_Irregular,15,873,pose_novelty,minus_x,0.1764032073310424,0.1346312197393853,0.18189999999999995,3.634651191532612,-0.5,0.05417912324747465,0.0
Thin_Irregular,15,873,ray_gpis_novelty_only,plus_z,0.993127147766323,0.18834881476075183,0.26693333333333336,4.667405504733324,0.5,0.00046152822610812105,0.0
Thin_Irregular,15,873,ray_gpis_uncertainty_only,minus_y,0.5945017182130584,0.18881034298685995,0.26770000000000005,5.163661669939756,0.8660254037844387,0.0,1.0
Thin_Irregular,15,873,ray_gpis_pointwise,plus_z,0.993127147766323,0.18834881476075183,0.26693333333333336,4.667405504733324,0.5,0.00046152822610812105,0.0
Thin_Irregular,15,873,ray_gpis_hit_only,minus_y,0.5945017182130584,0.18881034298685995,0.26770000000000005,5.163661669939756,0.5,0.0,1.0
Thin_Irregular,15,873,ray_gpis,plus_z,0.993127147766323,0.18834881476075183,0.26693333333333336,4.667405504733324,0.5,0.00046152822610812105,0.0
Thin_Irregular,16,369,pose_novelty,minus_x,0.07046070460704607,0.1484528819532127,0.18006666666666665,6.149040535092354,0.5,0.05799728779926183,0.0
Thin_Irregular,16,369,ray_gpis_novelty_only,minus_x,0.07046070460704607,0.1484528819532127,0.18006666666666665,6.149040535092354,0.5,0.05799728779926183,0.0
Thin_Irregular,16,369,ray_gpis_uncertainty_only,minus_x,0.07046070460704607,0.1484528819532127,0.18006666666666665,6.149040535092354,0.5,0.05799728779926183,0.0
Thin_Irregular,16,369,ray_gpis_pointwise,minus_x,0.07046070460704607,0.1484528819532127,0.18006666666666665,6.149040535092354,0.5,0.05799728779926183,0.0
Thin_Irregular,16,369,ray_gpis_hit_only,minus_y,1.0,0.20645016975247454,0.26299999999999996,7.180060725659132,1.0,0.0,1.0
Thin_Irregular,16,369,ray_gpis,minus_x,0.07046070460704607,0.1484528819532127,0.18006666666666665,6.149040535092354,0.5,0.05799728779926183,0.0
Thin_Irregular,17,21,pose_novelty,minus_x,0.14285714285714285,0.13022994352895967,0.16093333333333326,5.778069607913494,1.0,0.0,1.0
Thin_Irregular,17,21,ray_gpis_novelty_only,minus_x,0.14285714285714285,0.13022994352895967,0.16093333333333326,5.778069607913494,1.0,0.0,1.0
Thin_Irregular,17,21,ray_gpis_uncertainty_only,minus_x,0.14285714285714285,0.13022994352895967,0.16093333333333326,5.778069607913494,1.0,0.0,1.0
