planner,object,initial_pose_seed,final_pose_coverage,pose_coverage_auc,mean_incremental_pose_novelty_deg,mean_pairwise_view_distance_deg
ray_gpis_pointwise,Corner,5,0.375,0.236328125,77.52335435144528,96.54713997368235
ray_gpis_pointwise,Corner,6,0.33984375,0.225390625,59.86592321479996,94.90841464404026
ray_gpis_pointwise,Corner,7,0.35546875,0.235546875,62.735205151330646,95.83972098270777
ray_gpis_pointwise,Corner,8,0.296875,0.208203125,62.07594931955638,91.49835168817555
ray_gpis_pointwise,Corner,9,0.35546875,0.21875,67.92000608288947,92.95165363588039
ray_gpis_pointwise,Corner,10,0.35546875,0.212890625,68.85674971494612,102.58165512713
ray_gpis_pointwise,Corner,11,0.3359375,0.20703125,69.85710792009266,91.44656835252569
ray_gpis_pointwise,Corner,12,0.38671875,0.225,78.18357727067297,100.78187760305165
ray_gpis_pointwise,Corner,13,0.30859375,0.222265625,54.427276045984875,93.14725933514721
ray_gpis_pointwise,Corner,14,0.34375,0.21640625,70.80371775423346,95.85713908707417
ray_gpis_pointwise,Cross,0,0.34765625,0.230078125,68.16826876274831,97.59192084092724
ray_gpis_pointwise,Cross,1,0.35546875,0.22265625,60.27692129509968,94.3739594729673
ray_gpis_pointwise,Cross,2,0.37109375,0.23359375,66.61560155294268,98.73887275290969
ray_gpis_pointwise,Cross,3,0.32421875,0.1984375,64.06690217671601,90.50066756301422
ray_gpis_pointwise,Cross,4,0.38671875,0.234375,73.42961135922485,96.5609397487105
ray_gpis_pointwise,Cross,5,0.3125,0.19453125,72.85900240720817,99.57510807763727
ray_gpis_pointwise,Cross,6,0.37109375,0.236328125,65.16738230523006,97.90884256908537
ray_gpis_pointwise,Cross,7,0.3828125,0.226953125,76.56264803016266,98.3760482778018
ray_gpis_pointwise,Cross,8,0.375,0.226171875,81.67644450732978,98.85176863625519
ray_gpis_pointwise,Cross,9,0.328125,0.21640625,64.28740598528572,87.21516003306232
ray_gpis_pointwise,Cross,10,0.390625,0.23125,73.1151212790427,99.03187839671583
ray_gpis_pointwise,Cross,11,0.34375,0.215625,67.02506513825949,93.46534772368948
ray_gpis_pointwise,Cross,12,0.359375,0.233203125,72.86301726074213,96.50121907151491
ray_gpis_pointwise,Cross,13,0.32421875,0.223828125,75.6835561747274,94.82908531760762
ray_gpis_pointwise,Cross,14,0.3125,0.208984375,66.85831303916454,96.94123082514707
ray_gpis_pointwise,Cube,0,0.33203125,0.223828125,61.587699706845,98.26021047218318
ray_gpis_pointwise,Cube,1,0.390625,0.231640625,77.55374162510523,100.41676457256445
ray_gpis_pointwise,Cube,2,0.3984375,0.232421875,71.66060863167534,100.69845718806931
ray_gpis_pointwise,Cube,3,0.375,0.231640625,74.10583578849091,96.1900864614888
ray_gpis_pointwise,Cube,4,0.359375,0.22890625,66.06325233643109,98.9977609922137
ray_gpis_pointwise,Cube,5,0.3828125,0.236328125,63.60456531090963,102.51364363588627
ray_gpis_pointwise,Cube,6,0.33984375,0.219140625,64.56279203382908,99.8296957184158
ray_gpis_pointwise,Cube,7,0.3984375,0.242578125,74.46057341065185,98.42754878657189
ray_gpis_pointwise,Cube,8,0.328125,0.217578125,59.8865104904408,96.07200939440821
ray_gpis_pointwise,Cube,9,0.3828125,0.23203125,67.4157943369161,99.1137427433083
ray_gpis_pointwise,Cube,10,0.3515625,0.2140625,69.33091581424043,94.79045391268689
ray_gpis_pointwise,Cube,11,0.31640625,0.21640625,58.298905975028184,87.77742572664552
ray_gpis_pointwise,Cube,12,0.33984375,0.219140625,68.51724989545498,99.01712086099649
ray_gpis_pointwise,Cube,13,0.36328125,0.227734375,52.800356808849735,104.21088226596022
ray_gpis_pointwise,Cube,14,0.34765625,0.2171875,66.4610787164888,95.04538193286663
ray_gpis_pointwise,Cylinder,0,0.39453125,0.2328125,73.96821471033086,101.72777245817072
ray_gpis_pointwise,Cylinder,1,0.34765625,0.213671875,67.48125460482837,97.37452826953283
ray_gpis_pointwise,Cylinder,2,0.3671875,0.226171875,73.49765660157065,95.73467305312742
ray_gpis_pointwise,Cylinder,3,0.3359375,0.223828125,63.94197236688179,97.29260393739314
ray_gpis_pointwise,Cylinder,4,0.34765625,0.227734375,52.999111417009615,101.74606260736113
ray_gpis_pointwise,Cylinder,5,0.40234375,0.240234375,73.76237222104356,98.69990171589288
ray_gpis_pointwise,Cylinder,6,0.3828125,0.2328125,67.96050392442575,100.52518914632496
ray_gpis_pointwise,Cylinder,7,0.39453125,0.240625,77.29128666617488,97.50785029692571
ray_gpis_pointwise,Cylinder,8,0.40625,0.238671875,79.89704317826491,103.05011873749635
ray_gpis_pointwise,Cylinder,9,0.35546875,0.209765625,72.89073610301672,97.14777868931763
ray_gpis_pointwise,Cylinder,10,0.33984375,0.228515625,66.0568680366106,95.7085546625279
ray_gpis_pointwise,Cylinder,11,0.328125,0.212890625,57.726747866234085,100.2849446745415
ray_gpis_pointwise,Cylinder,12,0.3984375,0.235546875,78.87208478285096,102.03564719369041
ray_gpis_pointwise,Cylinder,13,0.390625,0.2328125,69.6031112901613,101.56517819245477
ray_gpis_pointwise,Cylinder,14,0.3359375,0.20703125,69.96386726241579,101.2591284030022
ray_gpis_pointwise,L_Shaped,0,0.3828125,0.224609375,75.29425448547094,95.75462750090756
ray_gpis_pointwise,L_Shaped,1,0.3515625,0.216796875,61.30198065285291,99.52307751338293
ray_gpis_pointwise,L_Shaped,2,0.2890625,0.212109375,60.150605235060695,87.51331150646214
ray_gpis_pointwise,L_Shaped,3,0.3984375,0.234765625,71.37816955848646,100.2472623503852
ray_gpis_pointwise,L_Shaped,4,0.328125,0.225390625,60.81194157345019,95.46542031483504
ray_gpis_pointwise,L_Shaped,5,0.33984375,0.223828125,62.8272806468532,95.46492071603384
ray_gpis_pointwise,L_Shaped,6,0.3671875,0.22109375,51.92417109050031,90.37333028691118
ray_gpis_pointwise,L_Shaped,7,0.32421875,0.219140625,61.89660759010614,96.28270966452808
ray_gpis_pointwise,L_Shaped,8,0.39453125,0.226171875,60.31272882031969,96.63195536532996
ray_gpis_pointwise,L_Shaped,9,0.390625,0.229296875,73.53032020394923,100.6646156496072
ray_gpis_pointwise,L_Shaped,10,0.38671875,0.234375,77.67028113937079,100.42354539052359
ray_gpis_pointwise,L_Shaped,11,0.36328125,0.221484375,66.54449198155403,99.08465534834446
ray_gpis_pointwise,L_Shaped,12,0.3359375,0.2234375,69.65025455860624,85.21639615593556
ray_gpis_pointwise,L_Shaped,13,0.390625,0.229296875,80.98815210875597,101.8053915254534
ray_gpis_pointwise,L_Shaped,14,0.3359375,0.214453125,66.07173298490991,99.81550875585762
ray_gpis_pointwise,Thin_Irregular,0,0.36328125,0.221484375,69.62580607842239,96.56366639194825
ray_gpis_pointwise,Thin_Irregular,1,0.3515625,0.221484375,69.4909316756816,99.00864129241828
ray_gpis_pointwise,Thin_Irregular,2,0.26953125,0.18984375,48.25624796423544,89.05574429223209
ray_gpis_pointwise,Thin_Irregular,3,0.40234375,0.23828125,67.79533745374181,94.00957867468775
ray_gpis_pointwise,Thin_Irregular,4,0.37109375,0.223046875,67.85275878971152,87.58211342119363
ray_gpis_pointwise,Thin_Irregular,5,0.34375,0.208203125,72.36633341374812,95.01420828104135
ray_gpis_pointwise,Thin_Irregular,6,0.2734375,0.196875,54.452570297147076,98.44769124971921
ray_gpis_pointwise,Thin_Irregular,7,0.30078125,0.209375,61.54050611908717,86.55941339265995
ray_gpis_pointwise,Thin_Irregular,8,0.3984375,0.240625,74.99126023894712,101.3008035798836
ray_gpis_pointwise,Thin_Irregular,9,0.37890625,0.234765625,65.01863925387691,92.69178099999553
ray_gpis_pointwise,Thin_Irregular,10,0.390625,0.23984375,73.53898930913196,101.67165448606474
ray_gpis_pointwise,Thin_Irregular,11,0.3359375,0.21953125,63.111638265325475,90.33710649468135
ray_gpis_pointwise,Thin_Irregular,12,0.34765625,0.223046875,61.30117170718063,102.8053720374628
ray_gpis_pointwise,Thin_Irregular,13,0.36328125,0.231640625,74.95898812634425,94.23328191243725
ray_gpis_pointwise,Thin_Irregular,14,0.3515625,0.22421875,63.69226520958839,97.19028158529689
ray_gpis_pointwise,green_Pepper,0,0.375,0.22109375,57.96205780138107,87.70819063318235
ray_gpis_pointwise,green_Pepper,1,0.38671875,0.221484375,78.29370212437354,102.69428071375906
ray_gpis_pointwise,green_Pepper,2,0.359375,0.224609375,71.23749111772904,98.60868472273432
ray_gpis_pointwise,green_Pepper,3,0.3828125,0.226171875,71.71030670046909,94.1375760731887
ray_gpis_pointwise,green_Pepper,4,0.3828125,0.23984375,66.1133630920035,101.20904709516289
ray_gpis_pointwise,green_Pepper,5,0.37109375,0.216796875,75.02620007359019,101.00546885963091
ray_gpis_pointwise,green_Pepper,6,0.33203125,0.213671875,50.17850270840037,94.1828269244638
ray_gpis_pointwise,green_Pepper,7,0.390625,0.233984375,69.36684594857572,98.4214121757655
ray_gpis_pointwise,green_Pepper,8,0.37109375,0.225390625,57.0947430947787,95.54296490965834
ray_gpis_pointwise,green_Pepper,9,0.375,0.230078125,71.54821374353129,101.88538388770966
ray_gpis_pointwise,green_Pepper,10,0.375,0.2203125,78.85908546941141,99.00451362918243
ray_gpis_pointwise,green_Pepper,11,0.39453125,0.224609375,74.82397750022645,102.71245366310853
ray_gpis_pointwise,green_Pepper,12,0.34765625,0.219921875,59.76083199641803,96.82038285968086
ray_gpis_pointwise,green_Pepper,13,0.375,0.234765625,71.05371955312542,96.01903886087743
ray_gpis_pointwise,green_Pepper,14,0.359375,0.225390625,70.93004071378706,94.06325814743009
ray_gpis_uncertainty_only,Bowl,0,0.32421875,0.2140625,63.847224748956435,102.33958981783842
ray_gpis_uncertainty_only,Bowl,1,0.19921875,0.14296875,22.301305941216878,49.55396592563617
ray_gpis_uncertainty_only,Bowl,2,0.30859375,0.2078125,55.24028805945004,97.97538590897092
ray_gpis_uncertainty_only,Bowl,3,0.27734375,0.18125,48.189050034673066,72.25951309382485
ray_gpis_uncertainty_only,Bowl,4,0.31640625,0.205078125,57.68938398298202,91.12146092009834
ray_gpis_uncertainty_only,Bowl,5,0.34375,0.210546875,67.48826503292761,88.87908145571974
ray_gpis_uncertainty_only,Bowl,6,0.23828125,0.184375,49.96726181292523,63.309763713521626
ray_gpis_uncertainty_only,Bowl,7,0.2265625,0.1125,31.64696823828022,48.003452391683254
ray_gpis_uncertainty_only,Bowl,8,0.296875,0.20546875,35.523221176922135,85.15735971811581
ray_gpis_uncertainty_only,Bowl,9,0.18359375,0.149609375,35.816185137837245,55.33306793364863
ray_gpis_uncertainty_only,Bowl,10,0.29296875,0.200390625,60.951464122744355,81.47664365960127
ray_gpis_uncertainty_only,Bowl,11,0.2421875,0.1875,37.720985940336156,50.01895265533947
ray_gpis_uncertainty_only,Bowl,12,0.22265625,0.180078125,40.05414387126329,53.066955909823335
ray_gpis_uncertainty_only,Bowl,13,0.30859375,0.1765625,40.53450932959278,84.36890092023458
ray_gpis_uncertainty_only,Bowl,14,0.1171875,0.093359375,10.288500516966998,15.462046473188247
ray_gpis_uncertainty_only,Corner,0,0.38671875,0.23515625,69.37837123474868,104.11600908619918
ray_gpis_uncertainty_only,Corner,1,0.37109375,0.23828125,69.70655563971262,92.85746418215489
ray_gpis_uncertainty_only,Corner,2,0.34375,0.219921875,65.71393864075435,100.84565825830364
ray_gpis_uncertainty_only,Corner,3,0.28515625,0.19609375,59.08315743187255,96.52274480503596
ray_gpis_uncertainty_only,Corner,4,0.375,0.222265625,69.50154267304887,98.91152564323792
ray_gpis_uncertainty_only,Corner,5,0.375,0.236328125,77.52335435144528,96.54713997368235
ray_gpis_uncertainty_only,Corner,6,0.40625,0.2390625,78.3695363510656,100.4633786918966
ray_gpis_uncertainty_only,Corner,7,0.37890625,0.226171875,55.543336762761314,98.40001965375001
ray_gpis_uncertainty_only,Corner,8,0.31640625,0.2078125,65.41657930480484,92.83293149547738
ray_gpis_uncertainty_only,Corner,9,0.36328125,0.21953125,71.31553297791177,91.95660320740102
ray_gpis_uncertainty_only,Corner,10,0.35546875,0.212890625,68.85674971494612,102.58165512713
ray_gpis_uncertainty_only,Corner,11,0.3359375,0.20703125,69.85710792009266,91.44656835252569
ray_gpis_uncertainty_only,Corner,12,0.38671875,0.225,78.18357727067297,100.78187760305165
ray_gpis_uncertainty_only,Corner,13,0.3515625,0.22421875,60.97691173826146,99.07937991903314
ray_gpis_uncertainty_only,Corner,14,0.38671875,0.220703125,76.97779870475543,96.31025928661845
ray_gpis_uncertainty_only,Cross,0,0.34765625,0.230078125,68.16826876274831,97.59192084092724
ray_gpis_uncertainty_only,Cross,1,0.35546875,0.22265625,60.27692129509968,94.3739594729673
ray_gpis_uncertainty_only,Cross,2,0.37109375,0.23359375,66.61560155294268,98.73887275290969
ray_gpis_uncertainty_only,Cross,3,0.32421875,0.1984375,64.06690217671601,90.50066756301422
ray_gpis_uncertainty_only,Cross,4,0.38671875,0.23046875,75.40840657285275,102.16742651022756
ray_gpis_uncertainty_only,Cross,5,0.375,0.22421875,78.8359959792102,100.86131448087635
ray_gpis_uncertainty_only,Cross,6,0.37109375,0.236328125,65.16738230523006,97.90884256908537
ray_gpis_uncertainty_only,Cross,7,0.3828125,0.229296875,77.5892998624309,95.76123320695494
ray_gpis_uncertainty_only,Cross,8,0.34375,0.210546875,71.03451179828122,98.45055006330487
ray_gpis_uncertainty_only,Cross,9,0.328125,0.21640625,64.28740598528572,87.21516003306232
ray_gpis_uncertainty_only,Cross,10,0.390625,0.23125,73.1151212790427,99.03187839671583
ray_gpis_uncertainty_only,Cross,11,0.328125,0.221875,65.78119904139652,88.0234168489063
ray_gpis_uncertainty_only,Cross,12,0.359375,0.233203125,72.86301726074213,96.50121907151491
ray_gpis_uncertainty_only,Cross,13,0.32421875,0.223828125,75.6835561747274,94.82908531760762
ray_gpis_uncertainty_only,Cross,14,0.31640625,0.221875,63.33992914488006,93.83908697458507
ray_gpis_uncertainty_only,Cube,0,0.31640625,0.217578125,59.0352704535203,99.57564579722589
ray_gpis_uncertainty_only,Cube,1,0.36328125,0.22265625,72.47174671043254,95.20904575505615
ray_gpis_uncertainty_only,Cube,2,0.3984375,0.232421875,71.66060863167534,100.69845718806931
ray_gpis_uncertainty_only,Cube,3,0.375,0.231640625,74.10583578849091,96.1900864614888
ray_gpis_uncertainty_only,Cube,4,0.39453125,0.236328125,77.75028457290077,95.96210326726198
ray_gpis_uncertainty_only,Cube,5,0.3828125,0.236328125,63.60456531090963,102.51364363588627
ray_gpis_uncertainty_only,Cube,6,0.328125,0.20625,66.63187013838073,84.71025574433445
ray_gpis_uncertainty_only,Cube,7,0.34375,0.214453125,68.28002717865012,101.74262830240133
ray_gpis_uncertainty_only,Cube,8,0.33984375,0.21875,62.63840620554815,96.96502521504367
ray_gpis_uncertainty_only,Cube,9,0.39453125,0.233984375,70.76806854036258,99.83187722033568
ray_gpis_uncertainty_only,Cube,10,0.3125,0.1984375,68.23697013360662,96.36657765576287
ray_gpis_uncertainty_only,Cube,11,0.31640625,0.21640625,58.298905975028184,87.77742572664552
ray_gpis_uncertainty_only,Cube,12,0.2890625,0.2140625,58.40400280569621,82.53124408007928
ray_gpis_uncertainty_only,Cube,13,0.36328125,0.227734375,52.800356808849735,104.21088226596022
ray_gpis_uncertainty_only,Cube,14,0.3671875,0.233984375,68.7017419575222,98.67014021805814
ray_gpis_uncertainty_only,Cylinder,0,0.39453125,0.2328125,73.96821471033086,101.72777245817072
ray_gpis_uncertainty_only,Cylinder,1,0.34765625,0.213671875,67.48125460482837,97.37452826953283
ray_gpis_uncertainty_only,Cylinder,2,0.3203125,0.223046875,63.64089187065794,92.4942362635609
ray_gpis_uncertainty_only,Cylinder,3,0.39453125,0.2296875,77.99413177456722,102.41613735325319
ray_gpis_uncertainty_only,Cylinder,4,0.34765625,0.227734375,52.999111417009615,101.74606260736113
ray_gpis_uncertainty_only,Cylinder,5,0.40234375,0.240234375,73.76237222104356,98.69990171589288
ray_gpis_uncertainty_only,Cylinder,6,0.3828125,0.2328125,67.96050392442575,100.52518914632496
ray_gpis_uncertainty_only,Cylinder,7,0.39453125,0.240625,77.29128666617488,97.50785029692571
ray_gpis_uncertainty_only,Cylinder,8,0.40625,0.238671875,79.89704317826491,103.05011873749635
ray_gpis_uncertainty_only,Cylinder,9,0.35546875,0.209765625,72.89073610301672,97.14777868931763
ray_gpis_uncertainty_only,Cylinder,10,0.27734375,0.212109375,56.347472124265856,87.46741419332099
ray_gpis_uncertainty_only,Cylinder,11,0.37890625,0.22578125,68.88873970994807,103.54447083215125
ray_gpis_uncertainty_only,Cylinder,12,0.37109375,0.2328125,75.95950253315482,99.64608320373199
ray_gpis_uncertainty_only,Cylinder,13,0.38671875,0.232421875,67.06367185205912,100.67824513169661
ray_gpis_uncertainty_only,Cylinder,14,0.3359375,0.20703125,69.96386726241579,101.2591284030022
ray_gpis_uncertainty_only,L_Shaped,0,0.328125,0.219140625,66.97103137740369,94.62113118708452
ray_gpis_uncertainty_only,L_Shaped,1,0.3515625,0.216796875,61.30198065285291,99.52307751338293
ray_gpis_uncertainty_only,L_Shaped,2,0.2890625,0.212109375,60.150605235060695,87.51331150646214
ray_gpis_uncertainty_only,L_Shaped,3,0.33984375,0.22578125,59.05641033987645,101.12191338691245
ray_gpis_uncertainty_only,L_Shaped,4,0.3515625,0.227734375,63.24682195885681,95.97747294460017
ray_gpis_uncertainty_only,L_Shaped,5,0.32421875,0.210546875,65.52096862937245,93.51338314885916
ray_gpis_uncertainty_only,L_Shaped,6,0.32421875,0.219921875,58.561110075030115,92.47519902704293
ray_gpis_uncertainty_only,L_Shaped,7,0.3515625,0.221875,65.73035943243038,99.16304400244027
ray_gpis_uncertainty_only,L_Shaped,8,0.390625,0.22578125,56.392410669062656,96.48362503006378
ray_gpis_uncertainty_only,L_Shaped,9,0.3359375,0.213671875,65.98167269831593,93.44580246984472
ray_gpis_uncertainty_only,L_Shaped,10,0.37890625,0.23359375,78.48164800716032,99.04346472411879
ray_gpis_uncertainty_only,L_Shaped,11,0.3828125,0.225,65.87089835421388,102.85174818468035
ray_gpis_uncertainty_only,L_Shaped,12,0.34765625,0.224609375,71.31434096731724,93.09109954379032
ray_gpis_uncertainty_only,L_Shaped,13,0.34375,0.219921875,71.14581040335247,96.35860265181311
ray_gpis_uncertainty_only,L_Shaped,14,0.3359375,0.214453125,66.07173298490991,99.81550875585762
ray_gpis_uncertainty_only,Thin_Irregular,0,0.32421875,0.216015625,63.76018341494233,92.88340306180272
ray_gpis_uncertainty_only,Thin_Irregular,1,0.31640625,0.21796875,65.1582154892644,90.53173261850858
ray_gpis_uncertainty_only,Thin_Irregular,2,0.26953125,0.18984375,48.25624796423544,89.05574429223209
ray_gpis_uncertainty_only,Thin_Irregular,3,0.3515625,0.233203125,59.69231673851046,95.11923206125465
ray_gpis_uncertainty_only,Thin_Irregular,4,0.37890625,0.223828125,73.07512508337757,94.970647777238
ray_gpis_uncertainty_only,Thin_Irregular,5,0.34375,0.208203125,72.36633341374812,95.01420828104135
ray_gpis_uncertainty_only,Thin_Irregular,6,0.34765625,0.213671875,68.4570707330472,89.03299984514409
ray_gpis_uncertainty_only,Thin_Irregular,7,0.32421875,0.21328125,62.01897365304113,95.1206240769193
ray_gpis_uncertainty_only,Thin_Irregular,8,0.40234375,0.241015625,73.87480246015615,95.74769696739534
ray_gpis_uncertainty_only,Thin_Irregular,9,0.37890625,0.234765625,65.01863925387691,92.69178099999553
ray_gpis_uncertainty_only,Thin_Irregular,10,0.375,0.22890625,68.18059411974193,102.17738332632739
ray_gpis_uncertainty_only,Thin_Irregular,11,0.3359375,0.21640625,64.76115042400343,100.9531487038792
ray_gpis_uncertainty_only,Thin_Irregular,12,0.328125,0.21484375,58.10409503800203,93.80118865094113
ray_gpis_uncertainty_only,Thin_Irregular,13,0.34765625,0.230078125,69.77409467498718,95.3446222814351
ray_gpis_uncertainty_only,Thin_Irregular,14,0.3515625,0.22421875,63.69226520958839,97.19028158529689
ray_gpis_uncertainty_only,green_Pepper,0,0.375,0.22109375,57.96205780138107,87.70819063318235
ray_gpis_uncertainty_only,green_Pepper,1,0.28125,0.18515625,59.13190334114197,92.4184308778458
ray_gpis_uncertainty_only,green_Pepper,2,0.359375,0.224609375,71.23749111772904,98.60868472273432
ray_gpis_uncertainty_only,green_Pepper,3,0.33203125,0.22109375,67.44803750096015,89.78242220000153
ray_gpis_uncertainty_only,green_Pepper,4,0.34765625,0.224609375,61.80807413196844,98.32564925545897
ray_gpis_uncertainty_only,green_Pepper,5,0.37109375,0.216796875,75.02620007359019,101.00546885963091
ray_gpis_uncertainty_only,green_Pepper,6,0.33203125,0.213671875,50.17850270840037,94.1828269244638
ray_gpis_uncertainty_only,green_Pepper,7,0.3828125,0.233203125,65.56952198293693,97.48403966360611
ray_gpis_uncertainty_only,green_Pepper,8,0.35546875,0.223828125,55.988408250076986,96.4481294904967
ray_gpis_uncertainty_only,green_Pepper,9,0.39453125,0.23203125,76.92651354350059,99.95730149612545
ray_gpis_uncertainty_only,green_Pepper,10,0.3515625,0.22578125,78.25112606826022,101.24631701959171
ray_gpis_uncertainty_only,green_Pepper,11,0.39453125,0.224609375,74.82397750022645,102.71245366310853
ray_gpis_uncertainty_only,green_Pepper,12,0.34765625,0.219921875,59.76083199641803,96.82038285968086
ray_gpis_uncertainty_only,green_Pepper,13,0.33203125,0.23046875,64.08942505775032,85.23347349804183
ray_gpis_uncertainty_only,green_Pepper,14,0.37890625,0.234375,77.97941293616275,97.97425177439246
