planner,object,initial_pose_seed,planner_seeds,final_recall@5,final_f@5,final_chamfer_mm,final_visibility_coverage,visibility_coverage_auc,recall@5_auc,f@5_auc,cumulative_active_gain_f@5,unseen_surface_discovery_ratio,unique_visibility_gain_per_action,selected_gain_f@5_per_action,oracle_gain_f@5_per_action,score_gain_correlation,correlation_valid_rate,oracle_regret_f@5,oracle_action_accuracy,zero_unique_gain_action_rate,consecutive_score_map_correlation,action_repetition_rate,representation_update_s,candidate_scoring_s,planning_time_s
ray_gpis,Cube,2,1,0.9436,0.9709816834739659,4.062124103742285,0.13399812302493533,0.08057351476402239,0.7901999999999999,0.8674518683827444,0.44576292425658304,0.1143939806570854,0.02237234160562456,0.08915258485131661,0.09643500696076628,0.1,1.0,0.007282422109449671,0.4,0.0,0.2264950861181048,1.0,0.7297394693974638,9.572739945724606e-05,0.7298351967969211
ray_gpis,Cube,3,1,0.9809,0.9898856921386238,3.480050217169968,0.14076723108522676,0.08501266377574472,0.8609666666666665,0.9137361609525076,0.3694814705755417,0.11664728914360858,0.022692447083814772,0.07389629411510834,0.07628255965667326,0.1,1.0,0.002386265541564914,0.4,0.0,0.2568368762874799,0.5,0.807020310004009,8.911059703677892e-05,0.8071094206010457
ray_gpis,Cube,4,1,0.9939333333333333,0.9952060200079932,3.388631851199795,0.15277156557738641,0.09243629546559032,0.9130600000000001,0.9460572176069377,0.3206456241433647,0.12711750904090446,0.024676303921297185,0.06412912482867295,0.06529347627316173,0.2,1.0,0.001164351444488787,0.4,0.0,0.24434081025406262,0.25,0.8010078546009026,8.491439803037792e-05,0.801092768998933
ray_gpis,Cube,5,1,0.9989333333333333,0.9989971790177066,3.3538374863493376,0.1462887472943189,0.08313482702215394,0.7840733333333334,0.8591992643731107,0.5499458426169415,0.12790887516675417,0.02504262294187757,0.10998916852338829,0.10998916852338829,0.8,1.0,0.0,1.0,0.0,0.3000600823987182,0.5,0.7111097216024064,9.024500322993845e-05,0.7111999666056363
ray_gpis,Cube,6,1,0.9997666666666667,0.9989930554669103,3.5273920890296213,0.15271390824331785,0.0942365450371389,0.89724,0.9363247979580722,0.31003861430007984,0.12635974148378867,0.024509596592771334,0.06200772286001597,0.06205239965404814,0.5,1.0,4.4676794032172394e-05,0.6,0.0,0.24933676899748222,0.25,0.8616948410024634,0.00010851919651031495,0.8618033601989736
ray_gpis,Cube,7,1,0.9899333333333333,0.9949412040604375,3.783122852322203,0.1495543404383424,0.09290373643229657,0.88307,0.9278267379221774,0.3417727827715198,0.12577384261710037,0.024470514325563762,0.06835455655430396,0.06958575566754255,0.1,1.0,0.0012311991132385903,0.4,0.0,0.16268686341268024,0.5,0.920033065599273,0.00010896599851548672,0.9201420315977884
ray_gpis,Cube,8,1,0.9845,0.9921894683799445,3.623248825421815,0.14734334235445762,0.08729097224771404,0.85814,0.9091053313617546,0.44733461910872974,0.12556119177761002,0.02448669594816518,0.08946692382174595,0.0916829457796007,0.4,1.0,0.0022160219578547524,0.6,0.0,0.21693214980544745,0.25,0.8248894434014801,9.198260377161205e-05,0.8249814260052517
ray_gpis,Cube,9,1,0.9857333333333334,0.992355030950135,3.8339243891272607,0.14147469089860173,0.08994617916493328,0.9117833333333334,0.9468176055127691,0.3038017752835922,0.11559258599244718,0.022441955833298378,0.06076035505671844,0.06351437938957423,-0.2,1.0,0.0027540243328557867,0.4,0.0,0.12731889448386358,0.75,0.8173205831990344,8.76215985044837e-05,0.817408204797539
ray_gpis,Cube,10,1,0.9977333333333334,0.9983936395903339,3.7854875021836345,0.14715825439822805,0.08743465061334652,0.8438400000000001,0.9057824172123528,0.36382989647440833,0.12211434313025045,0.02372614445702654,0.07276597929488167,0.07276597929488167,0.6,1.0,0.0,1.0,0.0,0.4021592112039367,0.5,0.8298018694011262,0.00010108659917023033,0.8299029560002964
ray_gpis,Cube,11,1,0.9973666666666666,0.9977958371339186,3.612393167862749,0.15062362507137603,0.09110257800460494,0.91243,0.9463080561720691,0.32805479421089634,0.12483251661641998,0.02423074267497662,0.06561095884217927,0.0666362983252486,0.0,1.0,0.0010253394830693318,0.4,0.0,0.039066255149919876,1.0,0.6582252202002564,8.535819943062961e-05,0.6583105783996871
ray_gpis,Cube,12,1,0.9698666666666667,0.9847028563692974,3.9072026411014207,0.1480735795533749,0.09281759617017324,0.8481633333333335,0.9084065023861638,0.3381575494734458,0.12294582350030188,0.023884680816752442,0.06763150989468916,0.07036744729646685,0.3,1.0,0.0027359374017776883,0.6,0.0,0.30087727454795143,0.25,0.7565654553996864,9.988019883166999e-05,0.7566653355985181
ray_gpis,Cube,13,1,1.0,1.0,3.437455435588817,0.14842754339879102,0.08807257382931657,0.8713366666666665,0.9163282747504292,0.43187838579576643,0.12507725758855162,0.024347829207424062,0.08637567715915329,0.08654600349229549,0.5,1.0,0.00017032633314220113,0.8,0.0,0.1562138790341039,0.5,0.8852873083989834,0.00010383220214862376,0.8853911406011321
ray_gpis,Cube,14,1,0.9984,0.9987518472875467,3.488721742758431,0.1512790235823863,0.0897885926968219,0.8693033333333334,0.9187263038193751,0.35446958685416896,0.1284282176267812,0.025012219181070362,0.0708939173708338,0.07185962530235154,0.6,1.0,0.0009657079315177564,0.8,0.0,0.13130382381551842,0.75,0.7203513426007703,8.89032002305612e-05,0.7204402458010009
ray_gpis,Cylinder,0,1,0.9776333333333334,0.9886901852382477,3.7337585364726094,0.2360253566848793,0.14495784086600078,0.82225,0.8857082000447022,0.4908683435678256,0.2084969826534077,0.04024909683576504,0.09817366871356512,0.09827786114091468,0.3,1.0,0.00010419242734955869,0.6,0.0,0.2063004262989242,1.0,0.8803561189997708,0.00010944379901047795,0.8804655627987813
ray_gpis,Cylinder,1,1,0.9995,0.999297470281725,3.4391163205201356,0.25478370775129927,0.15948159138395307,0.8948266666666669,0.934101383280525,0.3732698534368236,0.22489910451355455,0.04324558977330585,0.07465397068736472,0.07467444961390815,0.6,1.0,2.0478926543421315e-05,0.8,0.0,0.07127274547951475,1.0,0.8203180606011301,9.960540337488056e-05,0.820417666004505
ray_gpis,Cylinder,2,1,0.9889666666666667,0.9920788725156343,3.7108658952625655,0.2548503772058997,0.1676419005319543,0.84446,0.9028883058538313,0.40520683125229795,0.22610550335424712,0.04354144686810186,0.08104136625045959,0.0816656662089309,0.6,1.0,0.0006242999584713082,0.8,0.0,0.35669525349050124,0.5,0.9087688783998601,0.00010861740447580815,0.908877495804336
ray_gpis,Cylinder,3,1,0.9977333333333334,0.9988653807648669,3.7725355230841062,0.25746675915761885,0.15402321561850657,0.8532033333333334,0.9076883624765795,0.4274708237516046,0.22412662455690271,0.04289913126513927,0.08549416475032093,0.0873233877474477,0.5,1.0,0.0018292229971267782,0.8,0.0,0.14755307278553442,0.5,0.7069052860024385,9.133440034929663e-05,0.7069966204027878
ray_gpis,Cylinder,4,1,0.9997333333333334,0.9998666488865182,3.684940487519377,0.23872986708679148,0.1581706440806588,0.8898833333333334,0.9305980435910817,0.37946242732343616,0.20936163737034708,0.04031698157872146,0.07589248546468723,0.07589248546468723,0.8732050807568876,1.0,0.0,1.0,0.0,0.18766254434653237,0.5,0.9035511453985237,9.741759567987174e-05,0.9036485629942035
ray_gpis,Cylinder,5,1,0.9998,0.9998999899989999,3.637336605996306,0.24301810464123935,0.12999771910561322,0.8162733333333334,0.8843742117019839,0.46067809780442426,0.21532805345738773,0.04154588137075296,0.09213561956088485,0.09213561956088485,1.0,1.0,0.0,1.0,0.0,0.4138303959716182,0.5,0.9700153068028158,0.00010575979831628501,0.9701210666011321
ray_gpis,Cylinder,6,1,0.9996333333333334,0.9979654596435289,3.522717687305728,0.25658808134088307,0.1625712727913941,0.8793900000000001,0.921781106715521,0.386468653200874,0.198535649180835,0.03683102504282429,0.0772937306401748,0.07733104060213362,0.4,1.0,3.7309961958831295e-05,0.6,0.0,0.22564517051956967,0.25,0.7819980948028388,9.808159957174212e-05,0.7820961764024105
ray_gpis,Cylinder,7,1,0.9871666666666666,0.9930982406231945,3.8576185332810073,0.25828471134243447,0.1612989025367121,0.8554400000000001,0.9079901003890374,0.3789395617919208,0.20444640668167027,0.03812213955678032,0.07578791235838415,0.0783456829793778,0.4,1.0,0.002557770620993649,0.4,0.0,0.11608688344014645,0.75,0.8592225478001637,0.00010195960057899356,0.8593245074007427
