planner,object,initial_pose_seed,planner_seed,final_recall@5,final_f@5,final_chamfer_mm,final_visibility_coverage,visibility_coverage_auc,recall@5_auc,f@5_auc,cumulative_active_gain_f@5,unseen_surface_discovery_ratio,unique_visibility_gain_per_action,selected_gain_f@5_per_action,oracle_gain_f@5_per_action,score_gain_correlation,correlation_valid_rate,oracle_regret_f@5,oracle_action_accuracy,zero_unique_gain_action_rate,consecutive_score_map_correlation,action_repetition_rate,representation_update_s,candidate_scoring_s,planning_time_s,gain_consistency_max_abs_error,coverage_recall_max_abs_error,visibility_monotonic_min_delta
ray_gpis_novelty_only,Corner,22,0,0.9991,0.999549797408834,2.9497984796762466,0.07872879716821013,0.04687715754317542,0.8491,0.902712976737017,0.5078833402329371,0.06545305322572442,0.012904651453286653,0.10157666804658742,0.10157666804658742,0.7732050807568878,1.0,0.0,1.0,0.0,0.19948804789425492,1.0,0.22855474220123143,4.7879602061584595e-05,0.228602621803293,0.0,0.0,0.011774332869871985
ray_gpis_novelty_only,Corner,18,0,0.9950333333333333,0.9975104843695177,3.058362752199173,0.07811002147225037,0.04599326040417978,0.7856033333333333,0.8660667248767779,0.4926512767941378,0.06580440599321723,0.012987520561497722,0.09853025535882756,0.11414928709780654,0.7,1.0,0.015619031738978984,0.4,0.0,0.21594919460975048,0.75,0.22919602119654883,6.651239818893373e-05,0.22926253359473775,0.0,0.0,0.010798976064939805
ray_gpis_novelty_only,Corner,16,0,0.9947666666666667,0.997376468425714,3.0321308877319098,0.08213678531374304,0.0497406949492725,0.8629899999999999,0.9112973817596369,0.4453926862073532,0.06742457229916958,0.013272177850951247,0.08907853724147063,0.0901873947739436,0.3,1.0,0.0011088575324729622,0.6,0.0,0.1347798409246967,0.25,0.23729098999756387,5.195620178710669e-05,0.23734294619935098,0.0,0.0,0.01227896731848762
ray_gpis_novelty_only,Corner,15,0,0.9879,0.9939131747069773,2.9798513278365135,0.08375482834041673,0.051410565805278766,0.87808,0.9253609643055153,0.3859922447981585,0.06889518341544042,0.01355913491813967,0.07719844895963171,0.07926612917387008,0.7,1.0,0.0020676802142383767,0.8,0.0,0.09096457284275575,0.5,0.23726491959823762,5.735079466830939e-05,0.23732227039290593,0.0,0.0,0.011347312223512616
ray_gpis_novelty_only,L_Shaped,19,0,0.9755666666666667,0.9876322405385797,3.051266772672534,0.14540515078087726,0.08544248350701163,0.8149933333333333,0.8811995542360049,0.46885770774177915,0.1241259037540151,0.024222056219609576,0.09377154154835583,0.12098336489526143,0.375,0.8,0.027211823346905594,0.6,0.0,0.10816047722590978,0.25,0.22706660199619363,6.669640133623033e-05,0.22713329839752988,0.0,0.0,0.023043342494679972
ray_gpis_novelty_only,L_Shaped,21,0,0.9995666666666667,0.9997832863787154,2.786441473290324,0.15455889551675508,0.09055005421569182,0.8471566666666666,0.9050127209961975,0.4166821670285997,0.12821662549277138,0.024868472751271624,0.08333643340571995,0.08634360208338236,0.375,0.8,0.0030071686776624194,0.8,0.0,0.14639386396581977,0.5,0.23070355779782403,5.796420446131378e-05,0.23076152200228534,0.0,0.0,0.020697029825886996
ray_gpis_novelty_only,L_Shaped,20,0,0.9356333333333333,0.9667464568013915,3.265535458922386,0.1435213238046959,0.08786396925600407,0.80914,0.8799608888634893,0.5004495829995971,0.12311527899942941,0.024050050970560406,0.10008991659991942,0.1024640004917112,0.1,1.0,0.0023740838917917896,0.6,0.0,0.34150799668116266,0.75,0.23761155560205224,4.965699627064168e-05,0.2376612125983229,0.0,0.0,0.018424296935693446
ray_gpis_novelty_only,L_Shaped,17,0,1.0,0.9995385325334565,2.771263010799885,0.15518334498100464,0.09224844543559699,0.8578766666666666,0.9061162953945617,0.5231932723694097,0.13491944151099605,0.026351809702772205,0.10463865447388192,0.10463865447388192,0.9,1.0,0.0,1.0,0.0,0.11332219901579307,0.5,0.2301952028006781,5.351240106392652e-05,0.230248715201742,0.0,0.0,0.022513683766657383
ray_gpis_novelty_only,L_Shaped,22,0,0.9976,0.9987985582699239,2.9066293500363827,0.15176390785246563,0.09102803060679147,0.8568933333333334,0.9060548072801513,0.519942458482884,0.13044675076141196,0.025449767957532742,0.1039884916965768,0.10528054983239643,0.7,1.0,0.0012920581358196292,0.4,0.0,0.0502580324444953,0.75,0.23561444039514753,5.114760133437812e-05,0.2356655879964819,0.0,0.0,0.021330244297640633
ray_gpis_novelty_only,L_Shaped,18,0,0.9999666666666667,0.999983333055551,2.8029559180140495,0.15198759403842643,0.09215573486817494,0.8360799999999999,0.896795291244251,0.432408667884973,0.1267738663891636,0.024622673855438443,0.0864817335769946,0.0864817335769946,0.8,1.0,0.0,1.0,0.0,0.25007885814831765,0.75,0.23476784960366787,6.661239895038307e-05,0.23483446200261823,0.0,0.0,0.0208070322461599
