object_name,method,reconstruction_seed,trial_seed,placement_success,regrasp_success,conditional_regrasp_success,sequential_success,placement_margin_m,placement_tilt_deg,placement_tilt_limit_deg,predicted_grasp_width_m,actual_grasp_width_m,contact_error_m,antipodal_margin,failure_reason
green_Pepper,aurora_real,0,8,False,False,True,False,-0.010414506416107791,6.338324132515143,0.0,0.0745714475433225,0.07090107129895971,0.002378633470920906,0.9493234723532392,placement_unstable
green_Pepper,aurora_real,0,9,False,False,True,False,-0.010414506416107841,0.8342992223775622,0.0,0.0745714475433225,0.07004594857690427,0.003548719694238131,0.9277715706203915,placement_unstable
green_Pepper,aurora_real,0,10,False,False,True,False,-0.010414506416107864,2.247355646508071,0.0,0.0745714475433225,0.07080450909089596,0.0022048723720032256,0.9733488407138309,placement_unstable
green_Pepper,aurora_real,0,11,False,False,True,False,-0.010414506416107827,0.797604052768104,0.0,0.0745714475433225,0.07118169557433313,0.002094614534680858,0.9657600653184268,placement_unstable
green_Pepper,aurora_real,0,12,False,False,True,False,-0.010414506416107843,2.0546544212674993,0.0,0.0745714475433225,0.07028647210872996,0.0031029718643680476,0.9500953311627743,placement_unstable
green_Pepper,aurora_real,0,13,False,False,True,False,-0.01041450641610791,3.4594681937860274,0.0,0.0745714475433225,0.07150022681062101,0.003431961942202117,0.9642703793576295,placement_unstable
green_Pepper,aurora_real,0,14,False,False,True,False,-0.01041450641610784,4.973486478319724,0.0,0.0745714475433225,0.07075077200747507,0.002265119514788015,0.977047091447163,placement_unstable
green_Pepper,aurora_real,0,15,False,False,True,False,-0.01041450641610793,1.8703127729553797,0.0,0.0745714475433225,0.06961231749686042,0.003960263608741309,0.9515061949132846,placement_unstable
green_Pepper,aurora_real,0,16,False,False,True,False,-0.010414506416107841,3.162814529583791,0.0,0.0745714475433225,0.06973801021756523,0.004581708372732757,0.9600566160747291,placement_unstable
green_Pepper,aurora_real,0,17,False,False,True,False,-0.01041450641610783,1.304540344639593,0.0,0.0745714475433225,0.07022444145147587,0.0025159317301578334,0.9699195257649582,placement_unstable
green_Pepper,aurora_real,0,18,False,False,True,False,-0.010414506416107845,3.5705357734041128,0.0,0.0745714475433225,0.07041632157041006,0.002743078647695786,0.943451094562317,placement_unstable
green_Pepper,aurora_real,0,19,False,False,True,False,-0.010414506416107831,1.604542623324378,0.0,0.0745714475433225,0.06999414795787236,0.002952183599525833,0.9508324027118152,placement_unstable
green_Pepper,aurora_real,0,20,False,False,True,False,-0.010414506416107857,2.600050368691674,0.0,0.0745714475433225,0.07168865018448907,0.0041949395529442095,0.9626426578109365,placement_unstable
green_Pepper,aurora_real,0,21,False,False,True,False,-0.01041450641610782,4.134437125094249,0.0,0.0745714475433225,0.07093976945608742,0.002395360103607436,0.9474398574996061,placement_unstable
