planner,object,initial_pose_seed,planner_seed,step,selected_action,oracle_action,selected_gain_f@5,oracle_gain_f@5,oracle_regret_f@5,oracle_action_accuracy,score_gain_spearman,minus_x_gain_f@5,minus_y_gain_f@5,plus_z_gain_f@5,minus_x_score,minus_y_score,plus_z_score
ray_gpis,Cylinder,16,0,0,minus_x,minus_y,0.16216397376335,0.1659617751870781,0.0037978014237280977,0.0,0.5,0.16216397376335,0.1659617751870781,0.1467547700081493,0.0008698196616023779,0.0005854329210706055,8.41067885630764e-05
ray_gpis,Cylinder,16,0,1,minus_x,minus_x,0.13307998695000034,0.13307998695000034,0.0,1.0,1.0,0.13307998695000034,0.09634782569863343,0.004255786940797424,0.00041879204218275845,0.00039006659062579274,3.381676651770249e-05
ray_gpis,Cylinder,16,0,2,minus_x,minus_y,0.046299973604174816,0.05080018549936616,0.004500211895191342,0.0,0.5,0.046299973604174816,0.05080018549936616,0.02175530423275651,5.11288562847767e-05,4.004954098490998e-05,2.4462993678753264e-05
ray_gpis,Cylinder,16,0,3,minus_y,minus_y,0.026823019007455873,0.026823019007455873,0.0,1.0,1.0,0.02147328649114688,0.026823019007455873,0.000492216837661763,3.188903065165505e-05,3.214662501704879e-05,2.4692366423550993e-05
ray_gpis,Cylinder,16,0,4,minus_x,minus_x,0.0004335211925168281,0.0004335211925168281,0.0,1.0,1.0,0.0004335211925168281,1.6680842370941917e-05,0.0,2.4521234081475995e-05,2.417791256448254e-05,2.3963371859281324e-05
ray_gpis,Cylinder,15,0,0,minus_x,minus_x,0.2682636546601813,0.2682636546601813,0.0,1.0,1.0,0.2682636546601813,0.15459907012903762,0.02946519627715327,0.0008214183035306633,0.0005916979280300438,5.035778303863481e-05
ray_gpis,Cylinder,15,0,1,minus_x,minus_x,0.10779625932963288,0.10779625932963288,0.0,1.0,1.0,0.10779625932963288,0.04611473306616676,6.16017043123529e-05,0.00015609186084475368,3.122150883427821e-05,2.458178460074123e-05
ray_gpis,Cylinder,15,0,2,minus_x,minus_y,0.0,0.002204850671477243,0.002204850671477243,0.0,-0.8660254037844387,0.0,0.002204850671477243,0.002204850671477243,2.461550320731476e-05,2.4554516130592674e-05,2.391735506535042e-05
ray_gpis,Cylinder,15,0,3,minus_y,minus_x,0.0016712327419147188,0.0017046005464146363,3.33678044999175e-05,0.0,-0.5,0.0017046005464146363,0.0016712327419147188,0.0,2.5303550501121208e-05,2.578712701506447e-05,2.5522806026856415e-05
ray_gpis,Cylinder,15,0,4,minus_x,minus_y,0.000283555413933656,0.0005336179295625243,0.0002500625156288683,0.0,-0.5,0.000283555413933656,0.0005336179295625243,5.005087215148585e-05,2.4875160306692123e-05,2.439635863993317e-05,2.4471031792927533e-05
