planner,object,initial_pose_seed,planner_seeds,f@5_auc,recall@5_auc,surface_coverage_auc,final_f@5,final_recall@5,final_chamfer_m,score_gain_correlation,oracle_regret,oracle_action_accuracy,planning_time_s
pb_nbv_d70,Bowl,2,1,0.805474201110942,0.6804699999999999,0.6804699999999999,0.8579042543066526,0.7511666666666666,0.0039217969423218195,-0.75,0.054061854819381215,0.0,0.32037379720277387
pb_nbv_d70,Bowl,6,1,0.4928501014495124,0.32721999999999996,0.32721999999999996,0.5119047619047619,0.344,0.012603646870716204,-0.7,0.25270012400566055,0.0,0.31528437820088584
pb_nbv_d70,Bowl,3,1,0.48352978049804607,0.3207733333333333,0.3207733333333333,0.5476023335189175,0.37703333333333333,0.00964707017105657,-0.6,0.2581140211691479,0.0,0.3323234476018115
pb_nbv_d70,Bowl,9,1,0.6345992859221095,0.46515000000000006,0.46515000000000006,0.68449901337426,0.5203333333333333,0.0056915923150348685,-0.8,0.1551836527902759,0.0,0.35576046960341046
pb_nbv_d70,Bowl,10,1,0.43380478281964246,0.27713,0.27713,0.45137311583729095,0.29146666666666665,0.016613999409777622,-0.6,0.3013377202207986,0.0,0.30303589880059006
pb_nbv_d70,Bowl,5,1,0.7353542398178781,0.5913133333333334,0.5913133333333334,0.8400641831152009,0.7242333333333333,0.004013072340437933,-0.6,0.10499775246326648,0.2,0.3463502374026575
pb_nbv_d70,Bowl,11,1,0.5644308704308372,0.39332666666666666,0.39332666666666666,0.5800496982605609,0.4085,0.010055813237808025,-0.9,0.22603568523198928,0.0,0.3452662131996476
pb_nbv_d70,Bowl,0,1,0.8500107031340726,0.77051,0.77051,0.9871195367760015,0.9745666666666667,0.0024448655754024085,-0.1,0.02444718646977797,0.4,0.3138862059990061
pb_nbv_d70,Cube,8,1,0.8872888265210432,0.8155133333333333,0.8155133333333333,0.9800601764495894,0.9609,0.0023614357504406344,-0.16666666666666666,0.03307848438399872,0.2,0.3464269074000185
pb_nbv_d70,Cube,13,1,0.6186195137836333,0.44933666666666666,0.44933666666666666,0.7362567926197396,0.5826,0.008688358489814477,-0.9,0.20212710100592818,0.0,0.31008699179801624
pb_nbv_d70,Cube,4,1,0.8204869659145076,0.6995266666666667,0.6995266666666667,0.9263474339703672,0.8628,0.0035257583278507022,-0.2,0.05853889371068917,0.2,0.33405510819866324
pb_nbv_d70,Cube,1,1,0.9464948103779667,0.9127366666666668,0.9127366666666668,1.0,1.0,0.0020459805634178273,0.788675134594813,0.00033723434447987535,0.4,0.37253783660125916
pb_nbv_d70,Cube,12,1,0.893569947096038,0.8272433333333333,0.8272433333333333,1.0,1.0,0.0020183544815489387,0.3333333333333333,0.02425457767705259,0.6,0.39492238520033424
pb_nbv_d70,Cube,7,1,0.7454037909385776,0.6014366666666667,0.6014366666666667,0.9288392187667369,0.8671333333333333,0.0034118775536347524,-0.6,0.11813878283201644,0.2,0.3212748864025343
pb_nbv_d70,Cube,14,1,0.8485997518978501,0.7430800000000001,0.7430800000000001,0.897443907458792,0.8139666666666666,0.003919659210831485,-0.5,0.05397187837533324,0.2,0.3292508186030318
pb_nbv_d70,Cube,2,1,0.6101943154870948,0.4410633333333333,0.4410633333333333,0.7261957837080442,0.5701,0.00929006497790228,-0.7,0.2067623753512331,0.0,0.308399828398251
pb_nbv_d70,Cube,6,1,0.9077715885539046,0.8473733333333333,0.8473733333333333,0.99964987745711,0.9993,0.0021058341585379857,0.2,0.008311911587107734,0.4,0.35573109040124107
pb_nbv_d70,Cube,3,1,0.6948264391492307,0.5330666666666668,0.5330666666666668,0.7185784763898084,0.5607666666666666,0.009701199383080318,-0.6,0.16837443206539504,0.0,0.3113720852008555
pb_nbv_d70,Cube,9,1,0.8258602403942629,0.7133100000000001,0.7133100000000001,0.9121763724708101,0.8385333333333334,0.0034558066954516724,-0.6,0.07505732173676086,0.0,0.3333505930000683
pb_nbv_d70,Cube,10,1,0.6991944392977272,0.53811,0.53811,0.7218541635600622,0.5647666666666666,0.00958900243835268,-0.9,0.13849955020277968,0.0,0.3191774074017303
pb_nbv_d70,Cube,5,1,0.7517659298455037,0.6212833333333334,0.6212833333333334,0.8477271417871752,0.7357,0.005098771232820431,-0.5,0.08062977508462872,0.2,0.3368840411989368
pb_nbv_d70,Cube,11,1,0.7760116761373006,0.6424966666666667,0.6424966666666667,0.9303478152354127,0.8697666666666667,0.0032755162050967313,-0.3,0.11958793131617733,0.2,0.34091449639818167
pb_nbv_d70,Cube,0,1,0.7140860615744745,0.5852366666666666,0.5852366666666666,0.9056885954513122,0.8276333333333333,0.00324562694285382,-0.3,0.11467726006247363,0.2,0.3399132740029017
pb_nbv_d70,Thin_Irregular,8,1,0.9345757509404091,0.8950166666666666,0.8950166666666666,0.9982803813212682,0.9965666666666667,0.002218371058542143,0.125,0.0006468187568842154,0.4,0.8111138362000929
pb_nbv_d70,Thin_Irregular,13,1,0.6970012490686158,0.5354333333333334,0.5354333333333334,0.717263495456975,0.5591666666666667,0.009655457630440316,-0.7,0.1512367180144169,0.0,0.48510446480067915
pb_nbv_d70,Thin_Irregular,4,1,0.8077338022552027,0.6936133333333332,0.6936133333333332,0.9298708710851109,0.8689333333333333,0.003551640901077214,0.125,0.08589129687116052,0.2,0.7650079077997362
pb_nbv_d70,Thin_Irregular,1,1,0.9303854242778644,0.8872266666666666,0.8872266666666666,0.9935587761674718,0.9872,0.0021900968118146015,0.375,0.0017692960834813753,0.4,1.1401803844011738
pb_nbv_d70,Thin_Irregular,12,1,0.8270364427611534,0.7141500000000001,0.7141500000000001,0.9326882026469332,0.8738666666666667,0.00343688429094732,0.125,0.07209343815069633,0.2,0.7874795588024426
pb_nbv_d70,Thin_Irregular,7,1,0.9094406431368627,0.8585833333333334,0.8585833333333334,0.993744444630788,0.9875666666666667,0.0023409381559950813,0.0,0.0018266036075836433,0.4,0.8193603144012741
pb_nbv_d70,Thin_Irregular,14,1,0.5466040469788734,0.3774266666666667,0.3774266666666667,0.5907222548443922,0.4191666666666667,0.017282688622392156,-0.8,0.2111423045906265,0.0,0.3985419090007781
pb_nbv_d70,Thin_Irregular,2,1,0.643580712481626,0.48029666666666665,0.48029666666666665,0.8579042543066526,0.7511666666666666,0.0053055729830383,-0.4,0.16360088430291958,0.2,0.4673056780011393
pb_nbv_d70,Thin_Irregular,6,1,0.7891038037756519,0.6768133333333333,0.6768133333333333,0.9967394030599448,0.9935,0.0022510393393664428,0.1,0.07095465487538259,0.4,0.7868922125984682
pb_nbv_d70,Thin_Irregular,3,1,0.7103987107740073,0.56155,0.56155,0.8173611384870108,0.6911333333333334,0.00575442057628813,-0.4,0.12223794291912175,0.2,0.49916831939917755
pb_nbv_d70,Thin_Irregular,9,1,0.6215215471737052,0.4600099999999999,0.4600099999999999,0.7973541791942274,0.663,0.007538566165070591,-0.8,0.15939861371027395,0.0,0.4217689078010153
pb_nbv_d70,Thin_Irregular,10,1,0.7124342475863003,0.56697,0.56697,0.8750984288874724,0.7779333333333334,0.00407454282191913,-0.3,0.12292665365960502,0.2,0.769861891400069
pb_nbv_d70,Thin_Irregular,5,1,0.8812709579795632,0.8111499999999999,0.8111499999999999,0.9998499774966245,0.9997,0.0020924209676184587,0.5,0.006776446442115169,0.6,0.8052208459979738
pb_nbv_d70,Thin_Irregular,11,1,0.6564416969773815,0.4895033333333333,0.4895033333333333,0.6865148861646234,0.5226666666666666,0.012754914366130465,-1.0,0.16690556824704822,0.0,0.7161624930013204
pb_nbv_d70,Thin_Irregular,0,1,0.6966702680785433,0.5455233333333334,0.5455233333333334,0.898375103277334,0.8155,0.004653215422445499,-0.3,0.13726515074716475,0.2,0.43053548359603155
pb_nbv_d50_no_partition,green_Pepper,8,1,0.614611869849371,0.4443633333333333,0.4443633333333333,0.6499864998649986,0.48146666666666665,0.010742481394749277,-1.0,0.19126151997758029,0.0,0.31807416280062173
pb_nbv_d50_no_partition,green_Pepper,13,1,0.5789911026298483,0.4077966666666667,0.4077966666666667,0.6051701692393529,0.4338666666666667,0.01185260435425137,-0.9,0.22676815549356485,0.0,0.29182882539753335
pb_nbv_d50_no_partition,green_Pepper,4,1,0.7160682175240526,0.5631566666666667,0.5631566666666667,0.8303409556114393,0.7099,0.00511747036787135,-0.7,0.11156964104648848,0.0,0.29967155899939824
pb_nbv_d50_no_partition,green_Pepper,1,1,0.66627283019844,0.4999533333333333,0.4999533333333333,0.6878075451066157,0.5241666666666667,0.010553140131725626,-1.0,0.1856078048296996,0.0,0.3195397637973656
pb_nbv_d50_no_partition,green_Pepper,12,1,0.7368388859283852,0.5878099999999999,0.5878099999999999,0.7924406786483387,0.6562333333333333,0.006585618203782178,-0.6,0.11286641291610391,0.0,0.2912059291978949
pb_nbv_d50_no_partition,green_Pepper,7,1,0.6531918954731448,0.4852833333333333,0.4852833333333333,0.6732414921610685,0.5074333333333333,0.010965275696489554,-0.9,0.18427885861464974,0.0,0.29158813420217483
pb_nbv_d50_no_partition,green_Pepper,14,1,0.8713554369969071,0.7841433333333333,0.7841433333333333,0.9533910131174993,0.9109333333333334,0.0026255878655226353,-0.1,0.03637945058025227,0.4,0.3249849125975743
pb_nbv_d50_no_partition,green_Pepper,2,1,0.6484793554719458,0.48066333333333333,0.48066333333333333,0.6852484880357613,0.5212,0.009325081266610403,-1.0,0.18895884511510774,0.0,0.29645713940117274
pb_nbv_d50_no_partition,green_Pepper,6,1,0.7278274156932375,0.5754933333333334,0.5754933333333334,0.7947450885862359,0.6594,0.005874668267691687,-0.7,0.12158400539952834,0.0,0.3036566421986208
pb_nbv_d50_no_partition,green_Pepper,3,1,0.9142691426897006,0.86241,0.86241,0.9890820865345734,0.9784,0.002276315709797876,0.2,0.003311808303428032,0.6,0.34617177700129104
pb_nbv_d50_no_partition,green_Pepper,9,1,0.6517013633303834,0.48414999999999997,0.48414999999999997,0.6889257931998951,0.5254666666666666,0.009572994249426443,-0.8,0.18117511983371634,0.0,0.27076841200032503
pb_nbv_d50_no_partition,green_Pepper,10,1,0.7166013451680863,0.5615966666666666,0.5615966666666666,0.7915164454470383,0.6549666666666667,0.005537885883995472,-0.7,0.13857772605932456,0.0,0.2926004716020543
pb_nbv_d50_no_partition,green_Pepper,5,1,0.6521147462675856,0.4871666666666667,0.4871666666666667,0.7580982344296566,0.6104333333333334,0.00642416840899098,-0.7,0.15907712646868924,0.0,0.3288200647992198
pb_nbv_d50_no_partition,green_Pepper,11,1,0.7324975527191239,0.5792599999999999,0.5792599999999999,0.7648475616032279,0.6192333333333333,0.0070335063132917364,-0.7,0.13226904931903918,0.0,0.3020041610026965
pb_nbv_d50_no_partition,green_Pepper,0,1,0.6393134603573722,0.47030000000000005,0.47030000000000005,0.6701243433738946,0.5039,0.00939829326352201,-0.9,0.20898449430488633,0.0,0.28353198760160014
pb_nbv_d50_no_partition,Corner,8,1,0.6875332568311785,0.5330866666666666,0.5330866666666666,0.8248888540707808,0.7019666666666666,0.005515653901334938,-0.7,0.1318961546749656,0.0,0.32685808060196
pb_nbv_d50_no_partition,Corner,13,1,0.6444565353200356,0.4757933333333333,0.4757933333333333,0.6667259232922981,0.5000666666666667,0.007924549701044508,-0.9,0.2000124849818045,0.0,0.3162887605998549
pb_nbv_d50_no_partition,Corner,4,1,0.8874146260299893,0.8055300000000001,0.8055300000000001,0.9247889898392558,0.8601,0.003725579971720224,-0.5,0.033730287170850005,0.2,0.345011791397701
