scenario,planner,object,initial_pose_seed,f@5_auc,recall@5_auc,target_recall@5_auc,final_target_recall@5,target_surface_point_count,target_first_25_step,post_outlier_oracle_regret,post_outlier_f@5_auc,post_outlier_unique_gain,ghost_ratio,miss_direction_selection_rate,planning_time_s,mean_visibility_ratio,mean_pose_error_deg,mean_translation_error_mm,cuda_steps,states,actions,gain_consistency_error,scheduled_outlier_events
hole,pose_novelty,Thin_Irregular,15,0.799572889383094,0.69375,0.5908665835411473,0.8488154613466334,22456,1,0.0098531654332909,0.867054499226956,0.09929166666666668,nan,0.0,0.0002590046089608222,0.6500597663572757,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Thin_Irregular,16,0.8007842302595642,0.7017633333333334,0.6186882032049097,0.8930702352540061,23464,1,0.007047018132949834,0.8764874260700645,0.11194166666666666,nan,0.0,0.00026536079531069845,0.65005851896477,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Thin_Irregular,17,0.7506144624189834,0.6300766666666667,0.4972501585575791,0.9000181208661774,22074,2,0.00743768936360753,0.812741673436951,0.12794166666666668,nan,0.0,0.00023680120357312263,0.6501217257257051,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Thin_Irregular,18,0.7203967288407759,0.59833,0.5181309233414644,0.9348982284960211,25007,2,5.822708359193296e-06,0.7983825810695718,0.14594166666666666,nan,0.0,0.00024178880266845226,0.6501212742218362,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Thin_Irregular,19,0.764610970943747,0.6429766666666666,0.5061007101355713,0.870469427280273,21686,2,0.01607571412511624,0.8274305497720489,0.12130833333333332,nan,0.0,0.00026600960118230434,0.6499687391361323,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Thin_Irregular,20,0.7748366512291702,0.6725900000000001,0.5740176945094978,0.9190302714892878,23058,2,9.940256638804601e-05,0.8512376088142801,0.1365833333333333,nan,0.0,0.0002641706028953195,0.6500623032714109,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Thin_Irregular,21,0.7236372988937807,0.59822,0.5051361005049883,0.8183273802192388,24357,2,0.00470981862617309,0.7956198640573846,0.11715833333333334,nan,0.0,0.0002635023993207142,0.6499924547602932,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Thin_Irregular,22,0.7514563100213658,0.6268733333333334,0.5091084506424594,0.7662149717142481,22803,2,0.017938296511583657,0.8173412819245987,0.10125,nan,0.0,0.0002704811980947852,0.6501268612368697,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,green_Pepper,15,0.7512515440340498,0.6252000000000001,0.5063007683863885,0.8317014270032931,22775,2,0.012680417674937494,0.8159641144412869,0.111775,nan,0.0,0.0002255893952678889,0.6502834386944023,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,green_Pepper,16,0.7901659252437665,0.6884766666666666,0.607537899466678,0.9525469281484903,23813,1,0.003171955767323126,0.8654458237542061,0.12397500000000002,nan,0.0,0.00022731100616510958,0.6501781879341814,0.0,0.0,0,6,5,0.0,0
