planner,object,initial_pose_seed,mean_action_so3_error_deg,mean_nominal_target_view_error_deg,stall_action_rate,slip_action_rate,persistent_misalignment_action_rate,episode_stall_or_slip_rate,fault_action_gain_f@5,fault_action_regret_f@5,post_fault_next_gain_f@5,post_fault_next_regret_f@5,fault_actions,post_fault_decisions
pose_novelty,Bowl,11,47.367228870911646,44.450326424705075,0.0,0.2,0.4,1.0,0.17534044664799653,0.0,0.017395127497094487,0.0,1,1
pose_novelty,Bowl,12,54.958943221008575,53.01370861032073,0.4,0.2,0.0,1.0,0.060096601826701256,0.0,0.11097062794085022,0.0,3,2
pose_novelty,Bowl,13,40.36651258438238,33.597654971724175,0.4,0.8,0.8,1.0,0.11122878025573518,0.0020252773729422247,0.049831463173965106,0.01925801300531556,4,3
pose_novelty,Bowl,14,72.6776604229062,72.13166362158238,0.6,0.0,0.0,1.0,0.05280519132371975,0.0,0.02783245967750836,0.0,3,2
pose_novelty,Corner,0,66.72837668858986,61.76930116491686,0.2,0.4,0.8,1.0,0.10103694018258719,0.0009467181464836716,0.18569419165183437,0.0,2,1
pose_novelty,Corner,1,65.36004295433554,60.1256193138676,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0
pose_novelty,Corner,2,54.80225037494315,53.09696743001666,0.2,0.2,0.2,1.0,0.09002048409903463,0.0,-0.005639188199890621,0.0017073509543050758,1,1
pose_novelty,Corner,3,69.53880602797942,65.77939594429897,0.4,0.0,0.0,1.0,0.01967215367890429,0.0020276420278687035,0.13400653676454544,0.0,2,1
pose_novelty,Corner,4,53.74517482006398,51.46949278658839,0.2,0.2,0.2,1.0,0.05096341885237149,0.004560647543028651,0.00042725766818957345,0.0069484854317557465,2,2
pose_novelty,Corner,5,35.81714116171692,31.49258911876994,0.2,0.2,0.4,1.0,0.06499206066905772,0.008467125986738433,0.010647710171331037,0.0,2,1
pose_novelty,Corner,6,47.79889071979375,43.58066282939574,0.2,0.2,0.8,1.0,0.11596425074719846,0.0,0.09356917654618113,0.0,2,2
pose_novelty,Corner,7,75.969666675111,70.27650506202455,0.4,0.4,0.6,1.0,0.09784130813267564,0.01522030996194175,0.14425328142022356,0.0,4,3
pose_novelty,Corner,8,60.771782225373805,50.42452839055576,0.2,0.6,0.4,1.0,0.08743108059283308,0.0,0.09772106203590536,0.0,4,3
pose_novelty,Corner,9,51.06895512993948,48.95714270431888,0.2,0.0,0.0,1.0,0.023871663787846997,0.020569838755952974,nan,nan,1,0
pose_novelty,Corner,10,75.06877097575796,74.66666533758081,0.6,0.2,0.4,1.0,0.0647436737682973,0.008543527208952878,0.10201006298951894,0.0,4,3
pose_novelty,Corner,11,73.92375496741758,65.31171181451265,0.4,0.2,0.4,1.0,0.07071676577238943,0.018047516598834412,0.0887514499829406,0.008493115807211534,3,3
pose_novelty,Corner,12,75.34518087396016,70.66025841931966,0.4,0.2,0.0,1.0,0.03566539582596562,0.008145578590556313,0.06954771061605147,0.0042926793074410385,3,2
pose_novelty,Corner,13,33.99914882267343,31.338370983750366,0.2,0.2,0.8,1.0,0.097804602327251,0.010165216957925771,0.01443646438809354,0.007697703434179082,2,2
pose_novelty,Corner,14,74.72923069017466,64.32588258193184,0.2,0.0,0.0,1.0,0.11666413934381203,0.02425957565114134,0.045403973961285926,0.011998286907734301,1,1
