planner,object,initial_pose_seed,planner_seeds,final_recall@5,final_f@5,final_chamfer_mm,final_visibility_coverage,visibility_coverage_auc,recall@5_auc,f@5_auc,cumulative_active_gain_f@5,unseen_surface_discovery_ratio,unique_visibility_gain_per_action,selected_gain_f@5_per_action,oracle_gain_f@5_per_action,score_gain_correlation,correlation_valid_rate,oracle_regret_f@5,oracle_action_accuracy,zero_unique_gain_action_rate,consecutive_score_map_correlation,action_repetition_rate,representation_update_s,candidate_scoring_s,planning_time_s
pose_novelty,Cube,2,1,0.8071,0.876354398228804,5.594270002979087,0.13802155386335407,0.07879273502855047,0.46496666666666664,0.5826295903089933,0.6936255556822772,0.11850849202669084,0.023177027773308313,0.13872511113645544,0.15312810207863797,0.4,1.0,0.014402990942182526,0.6,0.0,0.4196604311518721,1.0,2.1222999203018843e-05,0.00018404520233161747,0.00020526820153463632
pose_novelty,Cube,3,1,0.7974333333333333,0.8347425582235933,6.030703166092116,0.15455305037763434,0.09175706378194542,0.5352466666666666,0.6243420261595436,0.45360773373555946,0.13082009689011165,0.025449610942296287,0.09072154674711189,0.09562038999423081,0.4,1.0,0.004898843247118911,0.8,0.0,0.18656679362622475,0.75,1.8772197654470803e-05,0.0003345553996041417,0.00035332759725861254
pose_novelty,Cube,4,1,0.8405,0.8507633683516547,6.427469204992412,0.1591826610687774,0.09733548555602181,0.6431500000000001,0.734172630970963,0.40211658600251343,0.1337227323489675,0.025958523019575387,0.08042331720050269,0.08042331720050269,0.6,1.0,0.0,1.0,0.0,0.18441549703309704,0.75,1.8774598720483483e-05,0.00019251880003139376,0.00021129339875187726
pose_novelty,Cube,5,1,0.6391333333333333,0.7769439904983795,7.542759105542653,0.1388155802551593,0.07767758340857285,0.37202999999999997,0.5247530794537134,0.5253485713183812,0.12027481549073127,0.02354798953404565,0.10506971426367624,0.11073633864068415,0.8,1.0,0.005666624377007911,0.8,0.0,0.6340492691793036,1.0,2.1493597887456418e-05,0.00035230359935667366,0.0003737971972441301
pose_novelty,Cube,6,1,0.8508333333333333,0.9187705431580543,4.692029905653128,0.15040639902932945,0.09543501217500502,0.6539633333333333,0.7767716501206123,0.44192245217511356,0.12398045901255429,0.024048094749973655,0.08838449043502271,0.10551500090937274,-0.2,1.0,0.017130510474350037,0.4,0.0,0.33628968462461856,0.75,2.0422801026143133e-05,0.00023153520305640996,0.0002519580040825531
pose_novelty,Cube,7,1,0.7392666666666666,0.8118742590825766,6.070661563927834,0.1479042844084706,0.08843911267596892,0.4188366666666667,0.5306881056784064,0.6666087094863002,0.12407764706804573,0.0241405031195894,0.13332174189726004,0.15350652778664675,0.5,1.0,0.020184785889386696,0.6,0.0,0.4634666121028518,1.0,2.0326199592091144e-05,0.00022903759963810444,0.0002493637992301956
pose_novelty,Cube,8,1,0.6649666666666667,0.7641227276998472,7.323531001322338,0.14311097199635023,0.08405510846403683,0.44460333333333335,0.590578943426998,0.46230001740889287,0.12122070037498767,0.0236402218765437,0.09246000348177857,0.09699971106951742,0.2,1.0,0.00453970758773885,0.6,0.0,0.3492130859561836,0.75,2.0955599029548467e-05,0.00019161940435878931,0.0002125750033883378
pose_novelty,Cube,9,1,0.9069333333333334,0.939667016468057,4.553782616998552,0.1566620971377571,0.09403058813566909,0.6368233333333333,0.7491475919396706,0.5079818533188093,0.1312378494867901,0.02547943708112945,0.10159637066376186,0.10958354299167623,0.7,1.0,0.007987172327914372,0.8,0.0,0.23310061644151242,0.75,1.914339663926512e-05,0.00020361740025691687,0.000222760796896182
pose_novelty,Cube,10,1,0.7493333333333333,0.8464512960080995,6.030197927758692,0.14351494828652034,0.08563057912615919,0.42695,0.5786503150883152,0.45425831121516025,0.1183640504229003,0.022997483234684996,0.09085166224303205,0.09628741603718047,0.7,1.0,0.005435753794148413,0.8,0.0,0.5118459977731928,1.0,2.0990200573578478e-05,0.00027785519778262825,0.0002988453983562067
pose_novelty,Cube,11,1,0.6691333333333334,0.7757588848505153,7.230850508073497,0.13885112747654385,0.08481912173370942,0.49378666666666665,0.6508601349121423,0.29152282987880945,0.11270254997580754,0.021876243156010184,0.05830456597576189,0.06780878431139373,0.4,1.0,0.009504218335631842,0.6,0.0,0.6344145977665919,1.0,2.0534003851935267e-05,0.0002549501979956403,0.0002754842018475756
